W_S,W_S_max,WTO,S,b,c_root,S_vert,S_orizz,CL_crociera,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_battery,W_fuel,V_fuel,W_block_fuel,W_payload,ADP,flight_cost,electricity_cost,maintenance_cost,CO2
300,398.769718124363,29512.8074838061,98.3018367852508,31.3531237335693,4.69927421534944,23.6672505188146,30.3202312134255,0.564645137304285,20.6104909114321,5108084.92220401,6132154.76855223,3550194.86600392,2581959.90254831,0.1,0.1,0.1,0.4,3999064.01094453,26147.3841114753,4182.91012398125,2420.77711531044,1681.77071149467,1164.90705994012,1841.96888781468,200.053366203045,1152.49745977442,9997.66002736131,575.423372330828,719.279215413535,213.677353498391,2790,41.6358072667624,1766.53962387127,1999.53200547226,717.325483774017,675.220437054917
300,398.769718124363,27876.8931209551,92.8526197009129,30.4717278310425,4.57864382462918,21.6787589712302,27.8425447493485,0.564645137304285,20.4937999593644,4824925.78157543,5792227.82902212,3353395.05890755,2438832.77011458,0.1,0.1,0.3,0.4,3588460.2260211,24485.4649116678,3935.65223519552,2420.77711531044,1542.57606907664,1100.33057197038,1745.81245382704,194.673578443306,1076.08876262675,8971.15056505275,601.428209287284,751.785261609105,256.401983450807,2790,39.6969491576578,1765.40447552157,1794.23011301055,690.919625616007,810.230267704551
300,398.769718124363,25889.2500326674,86.2318850601801,29.365266057058,4.42729771835787,19.3487835825307,24.9340705452945,0.564645137304285,20.3278673538713,4480890.75742708,5379220.59715135,3114285.6088771,2264934.98827425,0.1,0.2,0.1,0.4,3085588.25864847,22466.2320192873,3638.23409241061,2420.77711531044,1379.31413769445,1021.87114943074,1628.5768432716,187.910327576532,984.99297978433,7713.97064662119,633.018013380142,791.272516725178,308.236418140317,2790,37.2849969891667,1763.76890583627,1542.79412932424,658.406669266983,974.027081323403
300,398.769718124363,24486.802584708,81.5445086422536,28.5559991319256,4.31667132642519,17.7516212088388,22.9363535255821,0.564645137304285,20.1931483793934,4237319.34932194,5086817.94636488,2944999.86368493,2141818.08267995,0.1,0.2,0.3,0.4,2756254.08530559,21047.1198869884,3367.77125841539,2420.77711531044,1266.8855529875,966.323273437717,1545.28485303418,182.956599292507,921.436653639684,6890.63521326399,649.682697719539,812.103372149423,339.405098873296,2790,35.5798680113976,1760.81124504545,1378.1270426528,635.305031122791,1072.52011243962
300,398.769718124363,21676.0112026498,72.1782571649561,26.8660114577799,4.08586431766871,14.7112883903239,19.1234473046881,0.564645137304285,19.8645089235044,3750618.29150475,4502542.96699249,2606735.40194302,1895807.56504947,0.1,0.3,0.3,0.4,2096702.64513915,18203.0524460932,2809.71487247978,2420.77711531044,1053.15751503632,855.328679678017,1378.05202078701,172.591601247457,797.684216722318,5241.75661284788,682.958756556643,853.698445695804,401.529573776144,2790,32.0800599716537,1754.30219044329,1048.35132256958,588.257426164018,1268.83345313262
300,398.769718124363,19543.2238949502,65.0747005826336,25.509743350852,3.90087826411418,12.546856464755,16.3993247875738,0.564645137304285,19.5489139770896,3381494.26026763,4059416.87907279,2350188.71946319,1709228.1596096,0.1,0.4,0.3,0.4,1580720.17438952,16040.216303608,2408.69977729987,2420.77711531044,900.7936917294,771.148477628146,1250.42281030905,164.252664850103,706.718347146902,3951.80043597381,713.007591342192,891.25948917774,453.170243604913,2790,29.3535897494116,1750.23590366945,790.360087194761,551.781183712812,1432.01796979152
300,398.769718124363,17838.6797912713,59.3812339889651,24.3682650159926,3.74538859254305,10.9028683819793,14.3234545036301,0.564645137304285,19.2439453553253,3085643.1163493,3704253.44099555,2144567.781629,1559685.65936655,0.1,0.5,0.3,0.4,1159771.99295349,14309.3012890018,2101.97593976625,2420.77711531044,784.295613745137,703.678677095858,1147.56414451595,157.219253316869,635.479094035113,2899.42998238372,739.378502269556,924.223127836945,496.704237472542,2790,27.1237950818645,1747.31485177712,579.885996476744,522.100045412502,1569.58539041323
300,398.769718124363,27489.8397724057,91.5578408184065,30.2585262064111,4.54947341410866,21.2151938921745,27.2643466499681,0.564645137304285,20.4639693014605,4757644.83644144,5711458.38708456,3306633.80304896,2404824.5840356,0.3,0.1,0.1,0.4,3492029.61719495,24094.2335849241,3877.25663220552,2420.77711531044,1509.91843132083,1084.98669367267,1722.92150087297,193.371235558977,1058.05703083233,8730.07404298739,605.606187481636,757.007734352045,264.620258908406,2790,39.2240835922249,1764.53961430807,1746.01480859748,684.633541638223,836.200018150563
300,398.769718124363,26099.2936630264,86.9311148172131,29.484082963052,4.44354496385728,19.5902823318464,25.2358175505356,0.564645137304285,20.3468207115285,4517225.02233872,5422839.16247146,3139538.46248347,2283300.69998798,0.3,0.1,0.3,0.4,3139142.33125652,22680.0561761596,3669.49308607753,2420.77711531044,1396.23089947711,1030.15740163642,1640.98050359485,188.637126431703,994.517067491346,7847.8558281413,629.237486866813,786.546858583516,302.337553934613,2790,37.5506164954337,1763.82721010525,1569.57116562826,661.886488048453,955.386670433376
300,398.769718124363,24156.6414170718,80.4530411550455,28.3642453019722,4.29046781154414,17.3870096760326,22.4798309307449,0.564645137304285,20.1584964482539,4180603.12919003,5018731.24752704,2905581.24856829,2113149.99895875,0.3,0.2,0.1,0.4,2679754.84294839,20714.5548085455,3301.15827891498,2420.77711531044,1241.55977378201,953.3888294038,1525.85337806629,181.781926357541,906.890903985224,6699.38710737098,652.086608526358,815.108260657948,345.225425390669,2790,35.1670378580932,1759.63421544383,1339.8774214742,629.839400151823,1090.91234423451
300,398.769718124363,22934.3257268603,76.3865486573115,27.638116552564,4.19127489318442,16.0522303053951,20.8069207604043,0.564645137304285,20.0217338289674,3969294.88009485,4765059.88006585,2758718.87793286,2006341.00213299,0.3,0.2,0.3,0.4,2393748.56526888,19477.3114373763,3056.44623574347,2420.77711531044,1147.97534009522,905.198893860344,1453.32902962808,177.330515026448,852.926968732955,5984.3714131722,667.014289483964,833.767861854955,372.668436421649,2790,33.6608628729808,1756.98238258212,1196.87428263444,609.46723402042,1177.63225909241
300,398.769718124363,20505.4168086813,68.2824176482508,26.1309046242664,3.98557086703124,13.508907099031,17.6112845943815,0.564645137304285,19.6993794916418,3548177.72940129,4259517.08211439,2466036.20543465,1793480.87667974,0.3,0.3,0.3,0.4,1815206.15771227,17017.0973325757,2587.3679903775,2420.77711531044,968.651678036164,809.161265909237,1308.14727851886,168.074199781806,747.514911248539,4538.01539428068,698.319476105554,872.899345131942,428.782045219559,2790,30.5927967635168,1751.79763887708,907.603078856135,568.336225174438,1354.95126289381
300,398.769718124363,18615.5713837937,61.9800820379209,24.8957992516651,3.81722337155753,11.6431153535712,15.258977420506,0.564645137304285,19.3894670817417,3220687.76015357,3866371.86092866,2238425.81422185,1627946.0467068,0.3,0.4,0.3,0.4,1352686.72448028,15099.0687345408,2240.35101481803,2420.77711531044,836.915828513752,734.476015245391,1194.58153232552,160.471506260125,667.831729124919,3381.71681120071,726.50264925292,908.128311566149,476.029229714906,2790,28.1469741842109,1748.43652722304,676.343362240142,535.699669820828,1504.2523658991
300,398.769718124363,17094.743219318,56.9258153567785,23.8591314504067,3.67610294415107,10.2208284638055,13.4602728574294,0.564645137304285,19.0917589017164,2958051.53410683,3551082.27383773,2055889.737485,1495192.53635273,0.3,0.5,0.3,0.4,971056.417408854,13552.4179320813,1973.84966091846,2420.77711531044,736.881465551691,674.581071010927,1103.03348725323,154.077502133477,605.595708023278,2427.64104352214,752.325287236639,940.406609045799,516.953474491984,2790,26.1374814013079,1746.30619354507,485.528208704427,508.993574657812,1633.57297939467
350,398.769718124363,23387.2359298985,66.7619104200364,25.8383262654601,3.94567256603538,12.9756459305911,16.9363718370797,0.658752660188332,19.8464683815812,5278351.25234678,6336556.12526624,5002544.30942072,1334011.81584552,0.1,0.1,0.3,0.2,2483171.80144104,19899.9024387234,2895.7310439629,2420.77711531044,931.42294047539,923.002430437364,2160.2715395684,166.27469053281,726.67292758129,6207.92950360259,697.333491175134,871.666863968917,382.496622291677,2790,34.256640357685,1764.02692580113,1241.58590072052,620.555612753091,1208.6893264417
350,398.769718124363,26531.9365602106,75.7472787961158,27.5222235286533,4.17544848148213,15.7438632823776,20.4157646618741,0.658752660188332,20.1760979577157,5988755.28545908,7189382.09538905,4919050.90737146,2270331.18801759,0.1,0.1,0.1,0.3,3289217.18052755,23097.2001897173,3495.15022270905,2420.77711531044,1126.36231808274,1047.23061218005,2287.16392563526,176.619579299863,842.393869898782,8223.04295131887,644.736370493301,805.920463116626,296.065376488816,2790,38.1064433728717,1765.71516395265,1644.60859026377,674.558491799413,935.566589704658
350,398.769718124363,24358.1658864561,69.5356287859053,26.3696091715265,4.01813081350743,13.8061846078367,17.9816186863415,0.658752660188332,19.9580997623945,5497647.85003293,6599817.34697831,4515664.50056411,2084152.8464142,0.1,0.1,0.3,0.3,2774544.83255719,20898.0014985934,3077.49702628657,2420.77711531044,989.938909823865,961.350700006868,2109.52724406905,169.541700017679,761.901982238641,6936.36208139298,670.164387862754,837.705484828442,345.26958923832,2790,35.4726540919207,1761.44142277616,1387.2724162786,638.548838489754,1091.05190199309
350,398.769718124363,21904.304947488,62.512619701,25.0025238128074,3.83176143943406,11.7274205775047,15.3621443909668,0.658752660188332,19.6591370647503,4942392.48712727,5933244.28226563,4059588.19312911,1873656.08913651,0.1,0.2,0.1,0.3,2182007.33978247,18414.3811365322,2626.62400931754,2420.77711531044,842.977059323203,864.253642250786,1907.75312268475,161.129093270947,673.058901008362,5455.01834945617,699.923810955749,874.904763694687,401.797741416052,2790,32.3990487252824,1756.46376308736,1091.00366989123,597.099816604216,1269.68086287473
350,398.769718124363,20505.6515128692,58.523917565494,24.1917170877749,3.72135799998133,10.6021978565161,13.9400840034327,0.658752660188332,19.4569975273609,4627036.45882122,5554665.6168322,3800560.68520098,1754104.93163122,0.1,0.2,0.3,0.3,1835736.84025911,16994.5259560694,2380.87375535823,2420.77711531044,763.712985797568,809.107775187994,1792.66533832015,156.130145112292,623.848898482528,4589.34210064778,721.125556799773,901.406945999717,438.006701134153,2790,30.6334459839359,1754.58954630659,917.868420129557,573.098034223655,1384.10117558392
350,398.769718124363,18840.008368354,53.7799424088914,23.1905028856408,3.58518259893509,9.31752922629563,12.3122267868524,0.658752660188332,19.1794251573545,4251966.79632337,5104401.91635458,3492485.52171629,1611916.39463829,0.1,0.3,0.1,0.3,1417133.16683289,15303.5550527997,2099.01208681242,2420.77711531044,673.280688816706,743.520045307277,1655.27151103286,149.947048628533,566.461564473308,3542.83291708222,746.453315554287,933.066644442858,481.133536686855,2790,28.465042053271,1752.09709546823,708.566583416443,544.079182761026,1520.38197593046
350,398.769718124363,17832.4112343026,50.8987442950558,22.5607500529251,3.49962809763775,8.56615446100564,11.3576633337378,0.658752660188332,18.9888139474269,4024172.6008496,4830939.49681825,3305379.65571775,1525559.8411005,0.1,0.3,0.3,0.3,1160839.4605407,14278.6776080372,1933.45360401097,2420.77711531044,619.955298498185,703.68619444195,1571.53073163871,146.051957317534,532.082548457576,2902.09865135175,763.733626265374,954.667032831718,509.145532507275,2790,27.1507178590721,1751.01757053979,580.419730270349,526.316557698688,1608.89988272299
350,398.769718124363,16594.7685924461,47.3668075510684,21.7639168237402,3.39149759908281,7.67615595069158,10.2242856668443,0.658752660188332,18.7264920664173,3744929.5022243,4495713.68814442,3076014.6287304,1419699.05941403,0.1,0.4,0.1,0.3,842356.36859944,13020.2494511705,1736.65029579499,2420.77711531044,556.921786996618,654.85568800205,1468.54365242702,141.116575859384,490.632554845994,2105.8909214986,784.51914127561,980.648926594513,543.070382702979,2790,25.4864189965959,1749.36967024825,421.17818429972,504.219889281269,1716.10240934141
350,398.769718124363,15825.2946770461,45.1575472048278,21.2503052224733,3.3218804316852,7.13684287160441,9.53585609563567,0.658752660188332,18.545728806608,3570260.26280363,4286026.72605478,2932544.60203748,1353482.1240173,0.1,0.4,0.3,0.3,642888.076592317,12236.5583630166,1617.0214294849,2420.77711531044,518.209028021324,624.311791486524,1403.92413249416,137.931197811377,464.917642310752,1607.22019148079,798.736314029475,998.420392536844,565.461803421023,2790,24.4541951821567,1748.6314044713,321.444038296159,490.352781016553,1786.85929881043
350,398.769718124363,23865.3445749654,68.1291990935906,26.1015706603244,3.98157014408279,13.3802519066152,17.4456336632117,0.658752660188332,19.9029180932559,5386452.26139473,6466329.24537182,4424330.53630704,2041998.70906479,0.3,0.1,0.1,0.3,2657273.45744618,20401.836387509,2985.51036767041,2420.77711531044,959.97619796166,941.905983342449,2069.20292826107,167.89382077837,743.952204006066,6643.18364361546,673.508187456367,841.885234320458,354.066268524901,2790,34.8516654032799,1759.70919751454,1328.63672872309,630.304245736035,1118.84940853869
350,398.769718124363,22165.2282712845,63.2750051511949,25.1545234801208,3.85246987210505,11.9476565743759,15.6401392863241,0.658752660188332,19.6936549978082,5002668.44643533,6005604.37747339,4109097.73195548,1896506.64551791,0.3,0.1,0.3,0.3,2244496.01378013,18678.4822945673,2674.432257398,2420.77711531044,859.041280588583,874.794030303806,1929.70848192971,162.065431330611,682.736181562156,5611.24003445032,696.745976717215,870.932470896518,395.706111588512,2790,32.7443145409425,1756.99346323503,1122.24800689006,601.581239512369,1250.4313126197
350,398.769718124363,20180.8312451866,57.6045597945543,24.0009499383992,3.69539789923271,10.3487630277545,13.6193364307007,0.658752660188332,19.4060970265254,4554349.90430139,5467406.84790083,3740857.31698478,1726549.53091605,0.3,0.2,0.1,0.3,1754942.57506241,16666.75866856,2325.46185789347,2420.77711531044,746.063341517059,796.397198439368,1766.08423994238,154.952926567407,612.690601859357,4387.35643765602,724.072576626597,905.090720783246,444.468403427152,2790,30.2053157065243,1753.53753627314,877.471287531205,567.484390236494,1404.5201548298
350,398.769718124363,19011.7222076707,54.2658901014989,23.2950402664384,3.59939209682972,9.44629848144075,12.4756185296178,0.658752660188332,19.2101800565725,4290386.94631176,5150524.54539227,3524043.11000524,1626481.43538703,0.3,0.2,0.3,0.3,1461061.61635623,15478.5525134477,2127.38812774747,2420.77711531044,682.252564882641,750.238496197273,1669.37260521557,150.59317022641,572.253430686828,3652.65404089058,743.169694222992,928.962117778739,476.054173622146,2790,28.7029035632945,1752.17666551456,730.530808178116,547.123018211768,1504.33118864598
350,398.769718124363,17594.3626306671,50.2249045037531,22.410913525279,3.47928437648286,8.39381276028951,11.1384400990269,0.658752660188332,18.9408041170107,3970897.26639728,4766983.51308197,3261620.29842451,1505363.21465746,0.3,0.3,0.1,0.3,1100119.07878319,14038.2961540679,1895.46466865537,2420.77711531044,607.934648127387,694.370068565745,1551.91147625488,145.124501909275,524.176060234747,2750.29769695798,766.066476599201,957.583095749002,514.038154075253,2790,26.8250705457572,1750.22250979903,550.059539391596,522.097079990469,1624.3605668778
350,398.769718124363,16723.9591667622,47.7318695414847,21.8476244799028,3.40284986949785,7.76643366706792,10.3393903772053,0.658752660188332,18.7555260893977,3773792.14863713,4530362.72345394,3099721.86341585,1430640.86003809,0.3,0.3,0.3,0.3,876260.030618642,13152.2132163434,1756.70463659668,2420.77711531044,563.201001149196,659.902818158256,1479.20626698137,141.635408566218,494.846758262766,2190.65007654661,781.745950418803,977.182438023504,538.964139000611,2790,25.6725029325746,1749.38044016287,438.130015309321,506.567719229212,1703.12667924193
350,398.769718124363,14961.7952117683,42.6789194759184,20.6588768997539,3.24180154225263,6.5484318199689,8.78317945450775,0.658752660188332,18.3238858353944,3374294.21427869,4050773.36648102,2771581.77706596,1279191.58941506,0.3,0.4,0.3,0.3,417640.009870619,11358.3057680626,1486.20387382714,2420.77711531044,475.964159903522,590.043834138881,1331.22883677797,134.259002332325,436.42025383108,1044.10002467655,813.489443705734,1016.86180463217,589.411509665921,2790,23.2704442916932,1747.34033924483,208.820004935309,474.651707359151,1862.54037054431
350,398.769718124363,27459.5763343136,78.3965962572306,27.999392182194,4.24062014671778,16.5912612974203,21.4780525719417,0.658752660188332,20.258926777961,6198216.45951414,7440836.0858513,4307852.47075602,3132983.61509529,0.1,0.1,0.1,0.4,3573587.77295161,24052.018798286,3679.54025285807,2420.77711531044,1185.90831508367,1083.85916863984,2209.6930623541,179.545889994027,877.128332524895,8933.96943237901,617.557536027606,771.946920034508,259.278870584352,2790,39.23978576789,1762.66189517608,1786.7938864758,691.6978679939,819.321231046553
350,398.769718124363,25431.0611999416,72.598096301734,26.9440339039525,4.09651310570223,14.7442769182802,19.1606368838149,0.658752660188332,20.0714507654002,5739773.62423178,6890484.54289529,3989227.89325517,2901256.64964012,0.1,0.1,0.3,0.4,3093141.6351056,21999.9980448686,3282.27252252089,2420.77711531044,1055.90349087046,1003.69117077309,2055.49615862324,173.070745404584,801.201491701961,7732.854087764,641.063155073065,801.328943841331,305.018026897054,2790,36.8025801473132,1758.76585908651,1546.5708175528,658.229416546563,963.856964994692
350,398.769718124363,23115.0740381938,65.9899398112068,25.6885071211246,3.9252465094326,12.7372223583182,16.6355640120812,0.658752660188332,19.8149697520433,5217317.46819869,6263286.27634897,3626113.10735993,2637173.16898904,0.1,0.2,0.1,0.4,2532625.92604525,19655.3254196778,2847.87599663528,2420.77711531044,914.771656885876,912.329499481063,1878.986579902,165.352878265004,716.759600373121,6331.56481511313,669.748618515996,837.185773144995,358.894544803094,2790,33.9351844871762,1754.44411968501,1266.31296302263,619.33304595011,1134.10676157778
350,398.769718124363,21746.9513651855,62.0657502739395,24.91299867016,3.81956616658824,11.5953297533805,15.1951805947236,0.658752660188332,19.6382483995557,4907061.95531473,5890830.67864914,3410480.91921792,2480349.75943122,0.1,0.2,0.3,0.4,2196738.5621667,18267.9052815408,2599.46726808879,2420.77711531044,833.729145034038,858.075434874033,1773.73462974041,160.577489431916,667.43651774194,5491.84640541674,689.046083644724,861.307604555904,393.050820771532,2790,32.2278573698505,1752.3850361563,1098.36928108335,596.021452104343,1242.04059363804
350,398.769718124363,20120.6451161333,57.4335737860439,23.9653027909192,3.69054763564863,10.298390791669,13.5553892191674,0.658752660188332,19.3970997716786,4540831.35448044,5451178.09661518,3155945.21382984,2295232.88278534,0.1,0.3,0.1,0.4,1789221.13160803,16617.3070334569,2315.8304285499,2420.77711531044,742.526795689309,794.033232939273,1649.03627270277,154.732903494949,610.539896197967,4473.05282902008,713.338082676445,891.672603345556,434.770902520755,2790,30.1412901187675,1750.04658163858,894.610565804016,567.914738005902,1373.87605196559
350,398.769718124363,19125.7374680105,54.588639713114,23.3642118876529,3.60879557166127,9.52904125699624,12.5804182977723,0.658752660188332,19.230875569229,4315904.27806492,5181157.59671659,2999617.55599382,2181540.04072278,0.1,0.3,0.3,0.4,1537083.09240024,15605.7553551362,2146.90037468333,2420.77711531044,688.012523007274,754.700659490981,1572.18545626965,151.02063399961,576.041125915632,3842.70773100061,729.982112874288,912.47764109286,462.0473400796,2790,28.8624502033442,1749.01161479202,768.541546200122,550.52887361532,1460.06959465154
350,398.769718124363,17893.3429514787,51.0716692482988,22.5990418487817,3.50482785457065,8.60779246679311,11.4104607735679,0.658752660188332,19.0014347913243,4037844.44813153,4847352.2786693,2806361.84554538,2040990.43312392,0.1,0.4,0.1,0.4,1221182.49661365,14353.0704809339,1943.91875167032,2420.77711531044,622.866867539042,706.076957162353,1476.87893737406,146.288931627511,534.060104396953,3052.95624153412,750.27247054483,937.840588181038,495.463183831973,2790,27.2333587003695,1747.46081554959,610.591248306824,528.73500458456,1565.66366090903
350,398.769718124363,17120.4692641597,48.8530502991694,22.1027261438876,3.43745646189307,8.04354997975427,10.6923670148265,0.658752660188332,18.8427243169361,3862435.29589279,4636777.06589771,2684449.88025657,1952327.18564114,0.1,0.4,0.3,0.4,1021668.9806745,13566.2748594899,1819.22593769843,2420.77711531044,582.494253864025,675.403604208164,1416.57316457721,143.216029303264,507.791968657236,2554.17245168625,764.194404669795,955.243005837243,517.62345555631,2790,26.2138185935047,1746.7566682411,510.83449033725,514.945046214799,1635.69011955794
350,398.769718124363,15537.5641921134,44.3439199661606,21.0579960979578,3.29583146890858,6.93996808849245,9.28410744759156,0.658752660188332,18.4744425879435,3505933.0090276,4208803.13208595,2436675.49752345,1772127.63456251,0.1,0.5,0.3,0.4,605453.285639849,11953.2572200921,1574.14298520744,2420.77711531044,504.482823341435,613.063084182033,1293.53210010006,136.737644426918,455.605042673397,1513.63321409962,794.30697202129,992.883715026613,564.359427262829,2790,24.0724585572761,1745.46729693967,302.726642819924,486.324085669044,1783.37579015054
350,398.769718124363,24966.5202118244,71.2723860331184,26.696888588957,4.06278431190077,14.3331165147342,18.643973556916,0.658752660188332,20.0239281831107,5634959.9001701,6764657.74330145,3916380.79875347,2848276.94454798,0.3,0.1,0.1,0.4,2982573.32486336,21532.2025034202,3193.67557266387,2420.77711531044,1027.0030956332,985.362412453137,2020.15476851214,171.552789229038,784.086669159193,7456.43331215839,644.317708404197,805.397135505246,313.416532546395,2790,36.2238634483096,1757.20433248672,1491.28666243168,650.496583290252,990.396242846607
350,398.769718124363,23348.4762111509,66.6514292939853,25.8169381015614,3.94275635687269,12.9331960741496,16.8824626739548,0.658752660188332,19.8432761700435,5269616.35865689,6326070.05841164,3662461.61276463,2663608.44564701,0.3,0.1,0.3,0.4,2590266.42992622,19892.4402611509,2890.49916639423,2420.77711531044,928.426332764788,921.474965974901,1896.6956385655,166.143107140928,725.071942461573,6475.66607481555,666.035950000038,832.544937500048,352.695053309086,2790,34.2392844559716,1754.66645049535,1295.13321496311,623.317201351351,1114.51636845671
350,398.769718124363,21431.8494684142,61.1738385144646,24.7333456116362,3.79509722781679,11.3414810274052,14.8745741322087,0.658752660188332,19.5941282355006,4836545.34602379,5806176.88598294,3361470.82872696,2444706.05725597,0.3,0.2,0.1,0.4,2118512.56855025,17949.8762232029,2544.12869276951,2420.77711531044,816.060025661323,845.744285770434,1749.76404533569,159.470304328837,656.449052913404,5296.28142137564,691.973245211362,864.966556514203,399.391755900822,2790,31.8189195329655,1751.42517632659,1059.25628427513,590.616586695412,1262.0779486466
