W_S,W_S_max,WTO,S,b,c_root,S_vert,S_orizz,CL_crociera,CD,Cd0,Cdi,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_battery,W_fuel,V_fuel,W_block_fuel,W_payload,ADP,flight_cost,electricity_cost,maintenance_cost,DOC,PREE,CO2
300,398.769718124363,21165.9224355846,70.495501395681,26.5509889449868,4.11996186115432,14.0991002791362,21.1486504187043,0.564645137304285,0.0286989195259449,0.0183266857481628,0.0103722337777821,19.6747872962195,3663176.7985084,4397571.18668475,3008864.49615273,1388706.69053203,0.1,0.1,0.3,0.3,1622488.5179976,16998.8539751139,2727.81822070003,2263.63677369088,1099.68444369457,835.387271151743,1438.3188719954,170.656389800744,800.674769788608,3764.55320856467,447.068460470691,558.835575588363,146.468635163972,3720,25.1832324180136,1873.24791120408,811.244258998802,655.401397128065,0.306715795732881,0.634948225576665,462.840887118152
300,398.769718124363,20285.1438532748,67.5439234481739,25.9892138103818,4.04371577559334,13.5087846896348,20.2631770344522,0.564645137304285,0.0289553488229929,0.0185831150452108,0.0103722337777821,19.5005468853447,3509803.15562004,4213449.16641061,2882886.27175463,1330562.89465598,0.1,0.2,0.3,0.3,1379721.6804689,16089.8074592399,2559.47083381288,2263.63677369088,1053.64172764937,800.409795178661,1381.5198617237,167.202838823605,768.005913586469,3201.2773104525,475.336394034891,594.170492543614,184.000504582535,3720,24.1965017033646,1882.14860514813,689.860840234448,637.658471209543,0.305643265743385,0.50543339656052,581.441594480809
300,398.769718124363,19491.3788896608,64.9221969154841,25.4798345590163,3.97463450430107,12.9844393830968,19.4766590746452,0.564645137304285,0.0292011438252076,0.0188289100474255,0.0103722337777821,19.3364047889405,3373569.67097996,4049903.56660259,2770986.65083335,1278916.91576924,0.1,0.3,0.3,0.3,1157346.31142829,15269.4004412368,2412.79759826328,2263.63677369088,1012.74448134938,769.341247021567,1330.95965791311,164.068556153281,738.987941294695,2685.3143931551,501.978448423987,627.473060529984,218.82803016228,3720,23.2986134897312,1890.60843906406,578.673155714143,621.546995031131,0.304715149876362,0.42499125880278,691.496575312805
300,398.769718124363,18749.7792949585,62.4298586573899,24.9859677934215,3.90770900917583,12.485971731478,18.728957597217,0.564645137304285,0.0294524983439008,0.0190802645661187,0.0103722337777821,19.171383381852,3244059.62423469,3894429.32080996,2664609.53529102,1229819.78551893,0.1,0.4,0.3,0.3,950967.638070073,14503.6730305245,2276.06307104572,2263.63677369088,973.865608845628,739.806043608808,1282.79507618244,161.027090901495,711.402073122202,2206.46755488667,526.106264433997,657.632830542497,250.785641846986,3720,22.4524066953538,1898.20670667034,475.483819035037,606.387497752748,0.30379800072169,0.37083462719426,792.482628236474
300,398.769718124363,18076.3373157898,60.2072819166152,24.5371721917207,3.84693863763167,12.041456383323,18.0621845749846,0.564645137304285,0.0296929108617149,0.0193206770839328,0.0103722337777821,19.0161597808291,3128567.26814786,3755783.03499142,2569746.2870994,1186036.74789203,0.1,0.5,0.3,0.3,760191.659732988,13807.1745237808,2156.24407368282,2263.63677369088,939.194842366095,713.467654729508,1239.75781332447,158.260901451637,686.801997761187,1763.82262187211,549.162792009015,686.453490011269,280.778908096076,3720,21.6768985350037,1905.53730967912,380.095829866494,592.527185763293,0.303005971206441,0.331221460438822,887.261349583599
300,398.769718124363,20141.8553952762,67.0711557405586,25.8980994940862,4.03135514452233,13.4142311481117,20.1213467221676,0.564645137304285,0.0289983570511491,0.018626123273367,0.0103722337777821,19.4716251099443,3485236.59940959,4183957.50229243,2862707.7647264,1321249.73756603,0.3,0.1,0.3,0.3,1339797.61969404,15942.1004863599,2532.837564064,2263.63677369088,1046.26685573198,794.807298328503,1372.41021488512,166.642399559824,762.773193823759,3108.64414268475,479.754908916292,599.693636145365,189.907510033379,3720,24.0354136714201,1883.4990831678,669.898809847021,634.76566386867,0.305456186909053,0.489712070805698,600.107731705479
300,398.769718124363,19359.4224192462,64.4857300339033,25.3940406461641,3.96300452007618,12.8971460067807,19.345719010171,0.564645137304285,0.0292438591455945,0.0188716253678124,0.0103722337777821,19.308160885782,3350889.4244072,4022676.37984058,2752357.52304882,1270318.85679176,0.3,0.2,0.3,0.3,1120445.25658733,15133.3734415238,2388.67474882474,2263.63677369088,1005.93587895122,764.168937404408,1322.53205944978,163.540384209698,734.157008808767,2599.69530688115,506.048977722355,632.561222152943,224.274421539147,3720,23.1489317730142,1891.84956370807,560.222628293667,618.86399853519,0.304540256160988,0.414670560118988,708.707172063704
300,398.769718124363,18628.5897080052,62.0303334823642,24.9058895609782,3.89686240804347,12.4060666964728,18.6091000447093,0.564645137304285,0.0294945327017137,0.0191222989239316,0.0103722337777821,19.1440611388794,3223298.98954739,3869506.5900929,2647557.14058988,1221949.44950302,0.3,0.3,0.3,0.3,916823.892342904,14378.6926608606,2254.39049220987,2263.63677369088,967.633273290284,735.071514398266,1275.06487756926,160.533683344857,706.980021350514,2127.24607128057,529.897047144625,662.371308930781,255.834876174686,3720,22.3137088571929,1899.36370832406,458.411946171452,603.906481998103,0.303637402715003,0.363515723073265,808.438208712007
300,398.769718124363,17963.8945656857,59.8356265280183,24.4613218220149,3.83667258303353,11.9671253056037,17.9506879584055,0.564645137304285,0.0297347321869833,0.0193624984092011,0.0103722337777821,18.9894139201787,3109254.83870775,3732598.8459877,2553883.42093895,1178715.42504875,0.3,0.4,0.3,0.3,728420.450901494,13691.218424725,2136.43337897232,2263.63677369088,933.397257539209,709.06339850907,1232.55303264961,157.793172465615,682.688416259103,1690.1059793074,552.676140960685,690.845176200856,285.464405589242,3720,21.5471252367162,1906.60655637287,364.210225450747,590.210447508255,0.302854655100396,0.325784925122394,902.067521662005
300,398.769718124363,17337.5091658916,57.7213867558978,24.0252755979818,3.77768278758965,11.5442773511796,17.3164160267693,0.564645137304285,0.0299821725398416,0.0196099387620594,0.0103722337777821,18.8326958813262,2999392.02581357,3600710.71526239,2463644.17360058,1137066.54166181,0.3,0.5,0.3,0.3,552699.215221303,13044.2566122961,2024.83828362161,2263.63677369088,900.416478033983,684.008878031522,1191.52117549877,155.103062341914,659.287443518206,1282.39157377853,573.252553595548,716.565691994435,312.692271806536,3720,20.8188967232952,1913.0793712619,276.349607610652,577.221292631662,0.302064247194497,0.297417008302461,988.107578908654
300,398.769718124363,21423.8084575839,71.3479347334192,26.7110341869084,4.14169449384109,14.2695869466838,21.4043804200257,0.564645137304285,0.0286285110196723,0.0182562772418902,0.0103722337777821,19.7231751562729,3707472.02250504,4450746.72569633,2576748.10435051,1873998.62134582,0.1,0.1,0.3,0.4,1737569.51828376,17275.4574614728,2777.73137973627,2263.63677369088,1112.98185505045,845.488985260071,1363.17116182872,171.63968752804,810.109730554593,4031.56807126877,428.350996111064,535.43874513883,125.433624041067,3720,25.3051720686226,1865.89762841506,868.784759141882,661.540803733322,0.306568920936516,0.741427991983649,396.370251969771
