W_S,W_S_max,WTO,S,b,c_root,S_vert,S_orizz,CL_crociera,CD,Cd0,Cdi,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_battery,W_fuel,V_fuel,W_block_fuel,W_payload,ADP,flight_cost,electricity_cost,maintenance_cost,DOC,PREE,CO2
300,398.769718124363,25226.4848346446,84.0259099991884,28.9872230472649,4.451235321257,16.8051819998377,25.2077729997565,0.564645137304285,0.0275231734069422,0.0171509396291601,0.0103722337777821,20.5152628643419,4366261.07891531,5241609.93867384,3586364.6948821,1655245.24379174,0.1,0.1,0.3,0.3,3075376.34006409,21848.7188831574,3540.70487715951,2040.94352747214,1310.75010836151,995.729167510736,1697.2015107008,185.596988181235,950.432960453195,7688.44085016023,587.765951487202,734.707439359002,274.214938888959,2790,30.272068000571,1747.64611581525,1537.68817003205,634.675303526509,0.194620090352994,0.785132279343766,866.519206889111
300,398.769718124363,22034.2276865771,73.3951394592681,27.0915373242768,4.19338146350896,14.6790278918536,22.0185418377804,0.564645137304285,0.0282201070604684,0.0178478732826863,0.0103722337777821,20.008610743198,3813851.47516592,4578453.15145969,3132625.84047242,1445827.31098727,0.1,0.2,0.3,0.3,2293960.16237411,18600.1466577908,2882.51302556305,2040.94352747214,1144.91693098442,869.749290212632,1493.99825914056,173.976412985011,832.768741427602,5734.90040593527,644.081028786311,805.101285982888,361.028601809332,2790,26.8607474115281,1745.31612816276,1146.98008118705,582.443979972501,0.190162787811626,0.596337794072345,1140.85038171749
300,398.769718124363,19634.4129383205,65.393539099468,25.5721604678737,3.98715167337249,13.0787078198936,19.6180617298404,0.564645137304285,0.0288800973108384,0.0185078635330563,0.0103722337777821,19.5513585438086,3398062.15232053,4079306.30530676,2791104.31415726,1288201.9911495,0.1,0.3,0.3,0.3,1689991.43115624,16154.3330806861,2427.54637886927,2040.94352747214,1020.09711601574,774.926844462197,1340.05730651555,164.636853538571,744.204882979592,4224.97857789059,690.079857634402,862.599822043003,429.928915988996,2790,24.2261676010731,1744.05845368123,844.995715578119,542.265234395124,0.18677770309959,0.500768829434842,1358.57537452523
300,398.769718124363,17728.7525014503,59.0170264169479,24.2934201826231,3.81395270117644,11.8034052833896,17.7051079250844,0.564645137304285,0.0295232963646897,0.0191510625869076,0.0103722337777821,19.1254096537678,3066717.69981575,3681533.85332022,2518944.21542963,1162589.6378906,0.1,0.4,0.3,0.3,1204066.03978995,14211.1612292459,2083.58174910162,2040.94352747214,920.627622740839,699.362682182565,1216.67549639409,156.757584847613,673.627930718411,3010.16509947488,727.591272204494,909.489090255617,485.71017054074,2790,22.0845607655288,1742.94056315223,602.033019894976,509.750987204954,0.184030177250002,0.443258167232348,1534.84413890874
300,398.769718124363,23432.1291950861,78.0509515874099,27.9376003957766,4.30839629428152,15.610190317482,23.415285476223,0.564645137304285,0.0278935778535388,0.0175213440757567,0.0103722337777821,20.2428365507313,4055782.69954711,4868886.7941742,3331343.59601393,1537543.19816027,0.3,0.1,0.3,0.3,2641751.26645327,20024.9784874737,3158.68836293066,2040.94352747214,1217.54460322899,924.92287441509,1583.1652308664,179.167066758454,884.300518539198,6604.37816613317,617.150707612405,771.438384515506,320.808388296253,2790,28.3682388517414,1745.77375348847,1320.87563322663,605.501580247722,0.192083828060002,0.671101529306597,1013.75450701616
300,398.769718124363,20715.3168599278,69.0007686777919,26.267997388037,4.08154578862596,13.8001537355584,20.7002306033376,0.564645137304285,0.0285651394551311,0.018192905677349,0.0103722337777821,19.7669308841011,3585505.59816599,4304328.44917886,2945066.83364869,1359261.61553016,0.3,0.2,0.3,0.3,1963463.69028984,17257.0290548089,2629.57274421884,2040.94352747214,1076.36757545758,817.674034772593,1409.57063190868,168.917086078759,784.130667247595,4908.65922572461,668.28780511892,835.35975639865,397.84171588899,2790,25.4217227288982,1744.37746970334,981.731845144922,560.476728544677,0.188291524674889,0.541157428699795,1257.17982220921
300,398.769718124363,18595.2838845495,61.9226385076571,24.8842597855868,3.89393290257074,12.3845277015314,18.5767915522971,0.564645137304285,0.0292149946198341,0.018842760842052,0.0103722337777821,19.3272374221471,3217702.80645978,3862788.483145,2642960.54109921,1219827.94204579,0.3,0.3,0.3,0.3,1425840.32152215,15095.5545155302,2238.24806209293,2040.94352747214,965.953301008299,733.795287098876,1272.98069444156,160.400398026248,705.788024491556,3564.60080380537,709.729369019275,887.161711274093,459.544764083839,2790,23.0650809603684,1743.25961689754,712.920160761073,524.618368327061,0.185270809728072,0.468496252871508,1452.16145450493
300,398.769718124363,16897.4013099466,56.2761094563382,23.7225861693742,3.73676244772152,11.2552218912676,16.8828328369015,0.564645137304285,0.0298411355708353,0.0194689017930532,0.0103722337777821,18.9217041008363,2924290.6907448,3510553.05011381,2401957.35007787,1108595.70003594,0.3,0.4,0.3,0.3,987888.518231312,13362.540957656,1940.98864831145,2040.94352747214,877.87108248839,666.881825519819,1163.42590618499,153.23441206572,643.290726808961,2469.72129557828,744.860352290584,931.07544036323,510.806254961321,2790,21.1347794072117,1742.54288574653,493.944259115656,495.390061527197,0.182824495832597,0.421480743254216,1614.14776567777
300,398.769718124363,15495.7140221108,51.6086581353331,22.7175390690394,3.60107324437905,10.3217316270666,15.4825974405999,0.564645137304285,0.0304544321892795,0.0200821984114974,0.0103722337777821,18.5406555536783,2681754.65583803,3219393.34434337,2202742.81455073,1016650.52979264,0.3,0.5,0.3,0.3,622385.987018248,11931.1180992408,1705.82568097368,2040.94352747214,805.061846327322,611.570948759784,1072.42154301676,147.022157002784,591.630123989651,1555.96496754562,774.595922869947,968.244903587433,553.879680719738,2790,19.5082463897062,1741.88520675055,311.192993509124,470.888242996341,0.180769129313976,0.388703553306443,1750.25979107437
300,398.769718124363,27121.5987027848,90.3383150982251,30.0563329596651,4.59688046829096,18.067663019645,27.1014945294675,0.564645137304285,0.0271804676056027,0.0168082338278206,0.0103722337777821,20.7739302170024,4694274.29172712,5635383.30339391,3262590.33354384,2372792.96985007,0.1,0.1,0.1,0.4,3640047.11942855,23804.5840769863,3823.62299835462,2040.94352747214,1409.21956460023,1070.53461846666,1701.34520858377,192.13576435199,1020.30035278964,9100.11779857138,527.014625798463,658.768282248078,196.367155699991,2790,32.0631489355594,1740.70183008746,1820.02355971428,666.367736269909,0.196641852223219,1.09639007212045,620.520212011971
