W_S,W_S_max,WTO,S,b,c_root,S_vert,S_orizz,CL_crociera,CD,Cd0,Cdi,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_battery,W_fuel,V_fuel,W_block_fuel,W_payload,ADP,flight_cost,electricity_cost,maintenance_cost,CO2
300,398.769718124363,27217.8849467168,90.6619741765221,30.1101268971956,4.60421261423048,27.1985922529566,32.638310703548,0.564645137304285,0.0282674332792632,0.0178951995014811,0.0103722337777821,19.9751117027843,4711092.67591862,5655573.44047853,3274279.36027704,2381294.08020149,0.3,0.1,0.3,0.4,3358140.95584644,23767.3304377643,3836.13329977611,2040.94352747214,1866.83433800391,1074.3701621987,1707.07300868628,192.464499662725,1158.30114476278,8395.35238961609,660.554508952514,825.693136190642,315.313102395041,2790,39.0056460654339,1777.51039413709,1679.07047792322,679.776209443235,996.389403568329
