W_S,W_S_max,WTO,S,b,c_root,S_vert,S_orizz,CL_crociera,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_elec,W_antiice,W_instr,W_avionics,W_engine_sys,W_furn,W_services,W_crew,W_battery,W_fuel,V_fuel,W_block_fuel,W_payload,ADP
350,398.7697181,18022.35611,51.4363347,22.67957996,3.515765378,8.701658736,11.52979683,0.65875266,19.02684848,4066675.743,4881963.677,2826400.024,2055563.654,0.3,0.3,0.3,0.4,1254880.401,14484.76887,1964.690431,2420.777115,629.3963406,711.1186165,1486.777244,146.7872957,538.3460865,270.3410525,59.76993533,188.835517,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3137.201003,747.5872413,934.4840517,491.4403041,2790,27.41502041
350,398.7697181,17893.34295,51.07166925,22.59904185,3.504827855,8.607792467,11.41046077,0.65875266,19.00143479,4037844.448,4847352.279,2806361.846,2040990.433,0.1,0.4,0.1,0.4,1221182.497,14353.07048,1943.918752,2420.777115,622.8668675,706.0769572,1476.878937,146.2889316,534.0601044,270.3410525,59.34618759,188.8311012,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3052.956242,750.2724705,937.8405882,495.4631838,2790,27.2333587
300,398.7697181,17838.67979,59.38123399,24.36826502,3.745388593,10.90286838,14.3234545,0.564645137,19.24394536,3085643.116,3704253.441,2144567.782,1559685.659,0.1,0.5,0.3,0.4,1159771.993,14309.30129,2101.97594,2420.777115,784.2956137,703.6786771,1147.564145,157.2192533,635.479094,270.3410525,69.00204954,188.8101337,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2899.429982,739.3785023,924.2231278,496.7042375,2790,27.12379508
300,398.7697181,18162.12886,60.48225877,24.59314107,3.776004731,11.21768749,14.72165362,0.564645137,19.30478998,3142855.965,3772936.332,2581482.753,1191453.579,0.1,0.4,0.3,0.3,1204093.396,14628.00169,2159.666677,2420.777115,807.3210344,716.7262344,1245.086892,158.605991,649.4031063,270.3410525,70.28145991,188.8304046,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3010.23349,744.1271682,930.1589603,497.7690338,2790,27.5423084
400,398.7697181,18814.59408,46.98054706,21.67499644,3.37944024,7.555018639,10.06829671,0.752860183,18.61244486,5362875.678,6438026.024,3727278.224,2710747.799,0.3,0.2,0.3,0.4,1432987.279,15240.37176,1947.755881,2420.777115,548.1275512,742.3049448,1928.251642,140.5653377,485.5349414,270.3410525,54.59223088,188.9246342,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3582.468198,784.2223187,980.2778984,503.5086971,2790,28.55206005
400,398.7697181,18640.04813,46.54906968,21.57523341,3.365914952,7.449692822,9.933921649,0.752860183,18.58150745,5313622.11,6378898.091,3693046.263,2685851.828,0.1,0.3,0.1,0.4,1387293.352,15062.53946,1921.054253,2420.777115,540.7924345,735.4873772,1911.589401,139.946765,480.5797344,270.3410525,54.09084649,188.9188641,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3468.233379,787.5086727,984.3858409,508.7632858,2790,28.30623
350,398.7697181,17832.41123,50.8987443,22.56075005,3.499628098,8.566154461,11.35766333,0.65875266,18.98881395,4024172.601,4830939.497,3305379.656,1525559.841,0.1,0.3,0.3,0.3,1160839.461,14278.67761,1933.453604,2420.777115,619.9552985,703.6861944,1571.530732,146.0519573,532.0825485,270.3410525,59.14524572,188.8269757,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2902.098651,763.7336263,954.6670328,509.1455325,2790,27.15071786
400,398.7697181,19043.1069,47.5462485,21.80510227,3.39708288,7.697450687,10.25013675,0.752860183,18.65158556,5427451.054,6515547.484,4458006.173,2057541.311,0.1,0.2,0.3,0.3,1432192.879,15455.47126,1982.045723,2420.777115,558.0812986,751.2433256,2084.07552,141.3718604,492.1316558,270.3410525,55.24958601,188.943695,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3580.482199,797.635638,997.0445475,513.7759239,2790,28.8340038
350,398.7697181,17594.36263,50.2249045,22.41091353,3.479284376,8.39381276,11.1384401,0.65875266,18.94080412,3970897.266,4766983.513,3261620.298,1505363.215,0.3,0.3,0.1,0.3,1100119.079,14038.29615,1895.464669,2420.777115,607.9346481,694.3700686,1551.911476,145.1245019,524.1760602,270.3410525,58.3622319,188.8084006,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2750.297697,766.0664766,957.5830957,514.0381541,2790,26.82507055
300,398.7697181,17094.74322,56.92581536,23.85913145,3.676102944,10.22082846,13.46027286,0.564645137,19.0917589,2958051.534,3551082.274,2055889.737,1495192.536,0.3,0.5,0.3,0.4,971056.4174,13552.41793,1973.849661,2420.777115,736.8814656,674.581071,1103.033487,154.0775021,605.595708,270.3410525,66.14880944,188.7627833,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2427.641044,752.3252872,940.406609,516.9534745,2790,26.1374814
350,398.7697181,17120.46926,48.8530503,22.10272614,3.437456462,8.04354998,10.69236701,0.65875266,18.84272432,3862435.296,4636777.066,2684449.88,1952327.186,0.1,0.4,0.3,0.4,1021668.981,13566.27486,1819.225938,2420.777115,582.4942539,675.4036042,1416.573165,143.2160293,507.7919687,270.3410525,56.76811293,188.7829357,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2554.172452,764.1944047,955.2430058,517.6234556,2790,26.21381859
300,398.7697181,17240.76806,57.40853786,23.96007885,3.689836869,10.35601819,13.63158816,0.564645137,19.12210966,2983135.374,3581194.927,2450291.266,1130903.661,0.3,0.4,0.3,0.3,975449.4776,13692.57279,1998.362227,2420.777115,746.3117473,680.3015057,1185.44283,154.7006588,611.5029729,270.3410525,66.70974157,188.7710134,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2438.623694,758.1952698,947.7440872,521.0850663,2790,26.32326574
350,398.7697181,16936.41893,48.33336873,21.98485131,3.421463906,7.913542033,10.52674428,0.65875266,18.80290128,3821348.068,4587452.662,2655893.647,1931559.016,0.3,0.4,0.1,0.4,973843.9396,13380.2223,1790.472874,2420.777115,573.4643379,668.2187911,1402.425801,142.4857722,501.765785,270.3410525,56.16423371,188.7684566,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2434.609849,766.196626,957.7457825,521.5898466,2790,25.95928455
400,398.7697181,17612.15237,43.97463225,20.97012929,3.283932896,6.831382532,9.144005955,0.752860183,18.38865005,5019747.544,6026107.496,3488799.077,2537308.419,0.1,0.3,0.3,0.4,1120427.992,14017.85611,1764.393672,2420.777115,496.6788807,694.809967,1812.001884,136.1921457,450.9107807,270.3410525,51.09930443,188.853094,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2801.069981,804.2962559,1005.37032,537.3986194,2790,26.95781266
350,398.7697181,16723.95917,47.73186954,21.84762448,3.402849869,7.766433667,10.33939038,0.65875266,18.75552609,3773792.149,4530362.723,3099721.863,1430640.86,0.3,0.3,0.3,0.3,876260.0306,13152.21322,1756.704637,2420.777115,563.2010011,659.9028182,1479.206267,141.6354086,494.8467583,270.3410525,55.46528096,188.7545682,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2190.650077,781.7459504,977.182438,538.964139,2790,25.67250293
300,398.7697181,16473.6412,54.84211488,23.41839339,3.616161862,9.6554309,12.74374738,0.564645137,18.95582693,2849775.643,3421099.211,2340752.092,1080347.119,0.1,0.5,0.3,0.3,783070.7727,12912.04098,1866.734659,2420.777115,696.4079774,649.8884902,1135.511531,151.3554236,580.1658168,270.3410525,63.72751244,188.7262333,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,1957.676932,771.6002263,964.5002829,542.1425673,2790,25.29461921
400,398.7697181,17364.95112,43.36363252,20.82393635,3.264140727,6.687546623,8.959991519,0.752860183,18.33930695,4950001.324,5942378.54,3440324.418,2502054.122,0.3,0.3,0.1,0.4,1056109.782,13768.72001,1727.953433,2420.777115,486.6586857,685.1558738,1788.321971,135.284321,444.0028342,270.3410525,50.38931188,188.8327222,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2640.274455,806.2311102,1007.788888,542.2022956,2790,26.61573624
350,398.7697181,16261.62792,46.4221071,21.5457901,3.36192367,7.441869044,9.925266508,0.65875266,18.65030953,3670239.297,4406049.576,2550870.807,1855178.769,0.3,0.4,0.3,0.4,795711.6926,12691.54995,1685.686771,2420.777115,540.5076331,641.7948262,1350.322122,139.76418,479.6781351,270.3410525,53.94331372,188.7273375,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,1989.279232,780.0779686,975.0974607,542.474563,2790,25.06007508
350,398.7697181,16594.76859,47.36680755,21.76391682,3.391497599,7.676155951,10.22428567,0.65875266,18.72649207,3744929.502,4495713.688,3076014.629,1419699.059,0.1,0.4,0.1,0.3,842356.3686,13020.24945,1736.650296,2420.777115,556.921787,654.855688,1468.543652,141.1165759,490.6325548,270.3410525,55.04107244,188.7505024,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2105.890921,784.5191413,980.6489266,543.0703827,2790,25.486419
400,398.7697181,17315.46224,43.24146561,20.79458237,3.260167388,6.661844795,8.927275468,0.752860183,18.3287453,4936055.85,5925637.275,4054383.399,1871253.876,0.1,0.3,0.1,0.3,988304.5993,13702.95781,1719.925991,2420.777115,484.8818867,683.2255777,1905.444255,135.1020058,442.6889509,270.3410525,50.24735176,188.8338955,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2470.761498,822.5044243,1028.13053,558.541993,2790,26.53070168
300,398.7697181,15739.98251,52.41964886,22.8953377,3.545073143,9.011472663,11.92638007,0.564645137,18.78201731,2723896.386,3269983.657,2237357.239,1032626.418,0.3,0.5,0.3,0.3,595238.7899,12165.10403,1745.15124,2420.777115,651.5848618,621.1814534,1088.264985,148.1220065,551.2640554,270.3410525,60.91256387,188.6794905,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,1488.096975,784.8784755,981.0980944,562.5834777,2790,24.30370491
350,398.7697181,15537.56419,44.34391997,21.0579961,3.295831469,6.939968088,9.284107448,0.65875266,18.47444259,3505933.009,4208803.132,2436675.498,1772127.635,0.1,0.5,0.3,0.4,605453.2856,11953.25722,1574.142985,2420.777115,504.4828233,613.0630842,1293.5321,136.7376444,455.6050427,270.3410525,51.52842332,188.6855019,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,1513.633214,794.306972,992.883715,564.3594273,2790,24.07245856
350,398.7697181,15825.29468,45.1575472,21.25030522,3.321880432,7.136842872,9.535856096,0.65875266,18.54572881,3570260.263,4286026.726,2932544.602,1353482.124,0.1,0.4,0.3,0.3,642888.0766,12236.55836,1617.021429,2420.777115,518.209028,624.3117915,1403.924132,137.9311978,464.9176423,270.3410525,52.47387264,188.7026764,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,1607.220191,798.736314,998.4203925,565.4618034,2790,24.45419518
400,398.7697181,16478.78946,41.13882947,20.28270925,3.190920588,6.172357654,8.299957015,0.752860183,18.15209394,4696037.866,5637500.44,3263816.044,2373684.396,0.3,0.3,0.3,0.4,823934.438,12867.47445,1596.994805,2420.777115,449.65238,650.0029379,1701.945877,131.9209669,418.6947444,270.3410525,47.80405119,188.7761927,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2059.836095,821.3150092,1026.643761,567.4960147,2790,25.43481356
350,398.7697181,15388.33176,43.92233098,20.95765516,3.282243869,6.839806105,9.156018795,0.65875266,18.43635173,3472601.207,4168788.964,2413509.4,1755279.564,0.3,0.5,0.1,0.4,566100.3106,11802.3703,1551.878822,2420.777115,497.516596,607.2344576,1281.993521,136.1146951,450.8230332,270.3410525,51.03852942,188.6734675,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,1415.250777,795.9614563,994.9518203,567.6021014,2790,23.86057489
400,398.7697181,16348.15186,40.81682623,20.20317456,3.180168081,6.099126045,8.206024248,0.752860183,18.12303988,4659280.88,5593374.405,3238269.393,2355105.013,0.1,0.4,0.1,0.4,788908.5997,12734.07031,1578.292579,2420.777115,444.5766871,644.9151396,1689.424062,131.4263831,415.1150885,270.3410525,47.4298777,188.7725969,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,1972.271499,824.0815461,1030.101933,571.7164613,2790,25.24297437
350,398.7697181,14826.59678,42.29761133,20.56638309,3.229286824,6.457776444,8.666952879,0.65875266,18.28753031,3344147.109,4014582.364,2324231.895,1690350.469,0.3,0.5,0.3,0.4,418257.9567,11229.80468,1466.830569,2420.777115,469.672316,584.7721108,1237.467372,133.6842905,432.0977545,270.3410525,49.15057631,188.638402,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,1045.644892,806.792092,1008.490115,584.42811,2790,23.09396143
400,398.7697181,16287.50854,40.6665201,20.16594161,3.175135133,6.067606069,8.165745016,0.752860183,18.10892289,4642123.287,5572777.055,3812952.722,1759824.333,0.1,0.3,0.3,0.3,721386.8741,12658.04218,1568.922397,2420.777115,442.374102,642.5402345,1798.17989,131.1948218,413.4936638,270.3410525,47.2552193,188.7682614,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,1803.467185,839.4663669,1049.332959,587.3297612,2790,25.1598391
350,398.7697181,14961.79521,42.67891948,20.6588769,3.241801542,6.54843182,8.783179455,0.65875266,18.32388584,3374294.214,4050773.366,2771581.777,1279191.589,0.3,0.4,0.3,0.3,417640.0099,11358.30577,1486.203874,2420.777115,475.9641599,590.0438341,1331.228837,134.2590023,436.4202538,270.3410525,49.59366315,188.6457185,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,1044.100025,813.4894437,1016.861805,589.4115097,2790,23.27044429
400,398.7697181,15579.30525,38.91334781,19.72646644,3.115762793,5.672325203,7.657922026,0.752860183,17.943844,4441996.944,5332529.345,3087253.831,2245275.514,0.1,0.4,0.3,0.4,583159.6107,11950.28703,1469.276718,2420.777115,414.7288072,614.8393347,1615.293414,128.4601816,394.0008887,270.3410525,45.21800193,188.7242579,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,1457.899027,839.018216,1048.77277,595.2932882,2790,24.20689732
400,398.7697181,15376.53848,38.37930742,19.59063741,3.097425478,5.553828207,7.505497262,0.752860183,17.89396701,4381035.708,5259346.589,3044884.867,2214461.722,0.3,0.4,0.1,0.4,532509.1572,11747.40618,1439.336252,2420.777115,405.3823315,606.4012665,1594.460647,127.614444,387.7882827,270.3410525,44.5974375,188.7062227,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,1331.272893,839.1323007,1048.915376,597.9836704,2790,23.91528162
400,398.7697181,14701.22037,36.71130289,19.16019386,3.039357181,5.191623887,7.039143081,0.752860183,17.72024512,4190631.351,5030769.929,2912551.011,2118218.917,0.3,0.4,0.3,0.4,349812.2324,11058.21482,1346.51303,2420.777115,380.1672637,580.0460969,1529.290172,124.9325793,369.5653772,270.3410525,42.6591866,188.6641331,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,874.5305809,853.0055466,1066.256933,619.3903795,2790,22.99318807
