W_S,AR,lambda,t_c,W_S_max,WTO,CL_crociera,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,V_batt,S,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_elec,W_antiice,W_instr,W_avionics,W_engine_sys,W_furn,W_services,W_crew,W_battery,W_fuel,V_fuel,W_block_fuel,W_payload,ADP
250,9,0.4,0.1,447.0636286,13726.22247,0.470360942,18.6036166,1746224.988,2096308.509,1213652.295,882656.2143,0.1,0.3,0.3,0.4,1591141.428,2.273059183,54.85530549,10573.01542,1967.465491,2420.777115,770.1367096,541.7026927,673.4965374,143.9381218,602.1491708,270.3410525,63.74284016,188.537455,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3977.853571,363.2070472,454.008809,186.9454369,2790,22.03488986
350,10,0.6,0.2,447.0636286,12614.62938,0.658505318,17.5848314,2844538.534,3414812.166,2336450.429,1078361.737,0.3,0.1,0.1,0.3,1560968.611,2.229955159,35.97843678,9458.109171,944.1851821,2420.777115,505.1164089,497.4074119,1133.548166,123.7341609,401.9610107,270.3410525,41.80758314,188.5028469,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3902.421528,366.5202114,458.1502642,186.9793132,2790,20.64152881
350,9,0.6,0.3,447.0636286,12051.75444,0.658505318,14.55746802,2720076.205,3265397.605,1890493.35,1374904.255,0.1,0.2,0.1,0.4,1898491.323,2.712130461,34.40420602,8873.542825,544.2816779,2420.777115,483.0151211,475.6431989,1019.677318,115.1674202,385.2663796,270.3410525,39.97829901,188.6670102,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4746.228307,388.2116102,485.2645127,187.1115793,2790,20.62942647
350,10,0.4,0.2,447.0636286,12434.08091,0.658505318,17.62509315,2804672.846,3366954.197,1949289.272,1417664.925,0.3,0.1,0.3,0.4,1522050.986,2.174358552,35.47420555,9280.261499,871.3613934,2420.777115,498.0372946,490.4362615,1049.355797,122.9022017,396.6136661,270.3410525,41.22165749,188.4868261,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3805.127465,363.819408,454.77426,187.7165569,2790,20.37622208
350,10,0.4,0.3,447.0636286,12105.54294,0.658505318,15.12139464,2732023.966,3279740.655,1898797.221,1380943.434,0.1,0.2,0.1,0.4,1806371.451,2.580530644,34.55532429,8936.46237,590.8542076,2420.777115,485.1367341,477.7324535,1023.872093,121.3700582,386.8689807,270.3410525,40.15390113,188.627541,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4515.928627,379.0805728,473.8507159,187.933455,2790,20.54607991
350,10,0.5,0.3,447.0636286,12132.21858,0.658505318,15.09866669,2737944.578,3286848.233,1902912.135,1383936.098,0.1,0.2,0.1,0.4,1814281.547,2.591830781,34.63020969,8961.826338,611.042149,2420.777115,486.1880817,478.7677662,1025.950382,121.4957121,387.6631362,270.3410525,40.2409193,188.6317904,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4535.703867,380.3922451,475.4903064,188.3407286,2790,20.59217021
350,11,0.4,0.2,447.0636286,12709.51672,0.658505318,18.31433729,2865371.81,3439822.101,2353562.49,1086259.611,0.3,0.1,0.1,0.3,1479803.863,2.114005518,36.24194127,9560.161221,1021.798555,2420.777115,508.8158594,501.0504428,1141.3573,129.9541583,404.7554615,270.3410525,42.11378005,188.4692634,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3699.509657,359.3555012,449.1943766,188.3487415,2790,20.61887433
350,10,0.5,0.2,447.0636286,12477.04079,0.658505318,17.59954064,2814141.593,3378321.24,1955870.192,1422451.048,0.3,0.1,0.3,0.4,1530647.897,2.186639853,35.59396864,9321.524494,904.3563272,2420.777115,499.718699,492.0920225,1052.674388,123.1003616,397.8837471,270.3410525,41.36082433,188.4917234,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3826.619743,365.5162908,456.8953635,188.3502995,2790,20.44358712
300,9,0.6,0.1,447.0636286,13589.12467,0.56443313,18.54484171,2351928.139,2823443.143,1634624.978,1188818.166,0.1,0.2,0.3,0.4,1597456.18,2.282080257,45.26135715,10427.02898,1870.68906,2420.777115,635.443233,536.3535045,889.8659381,131.3007183,500.4058735,270.3410525,52.59450164,188.5297487,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3993.640449,372.0956896,465.119612,188.3871232,2790,21.8373443
250,9,0.5,0.1,447.0636286,13844.69919,0.470360942,18.61329428,1761094.719,2114159.326,1223986.978,890172.3478,0.1,0.3,0.3,0.4,1603821.532,2.291173618,55.32241804,10688.23069,2060.058689,2420.777115,776.6946993,546.3155412,678.8581608,144.5227025,607.1028739,270.3410525,64.28563326,188.5459851,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4009.553831,366.4685015,458.0856269,188.5373442,2790,22.19809174
350,10,0.6,0.3,447.0636286,12156.28156,0.658505318,15.05608282,2743283.343,3293257.314,1906622.656,1386634.659,0.1,0.2,0.1,0.4,1825258.084,2.607511549,34.69773572,8984.300288,628.8473749,2420.777115,487.136108,479.7013336,1027.824203,121.6088959,388.379246,270.3410525,40.31938574,188.6373394,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4563.14521,381.9812731,477.4765913,188.7079773,2790,20.64005994
350,10,0.6,0.2,447.0636286,12515.59913,0.658505318,17.54633977,2822633.553,3388515.67,1961772.23,1426743.44,0.3,0.1,0.3,0.4,1542349.707,2.203356724,35.70137708,9358.137962,933.5537318,2420.777115,501.2266513,493.5769769,1055.650086,123.2777836,399.0228078,270.3410525,41.48563485,188.4978884,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3855.874267,367.4611669,459.3264586,188.9186658,2790,20.51083177
350,11,0.5,0.2,447.0636286,12771.23647,0.658505318,18.30081566,2882838.618,3460790.658,2367909.398,1092881.261,0.3,0.1,0.1,0.3,1490731.662,2.12961666,36.46286585,9619.301092,1065.253055,2420.777115,511.9175124,504.1047935,1147.902184,130.3322188,407.0983545,270.3410525,42.37049833,188.476074,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3726.829155,361.9353811,452.4192264,189.4968827,2790,20.71428082
350,11,0.4,0.3,447.0636286,12211.56426,0.658505318,15.56135107,2755540.75,3307972.088,1915141.735,1392830.353,0.1,0.2,0.1,0.4,1748113.465,2.49730495,34.85277047,9047.093419,675.2876753,2420.777115,489.3127061,481.8447351,1032.125554,127.5488475,390.0233811,270.3410525,40.49953888,188.6045799,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4370.283663,374.470846,468.0885574,189.5511533,2790,20.58223332
250,9,0.6,0.1,447.0636286,13951.49529,0.470360942,18.59726418,1774481.724,2130230.16,1233291.146,896939.0149,0.1,0.3,0.3,0.4,1618449.338,2.312070483,55.74295277,10791.74926,2143.214126,2420.777115,782.5987632,550.4684233,683.6827342,145.0467921,611.5626217,270.3410525,64.77430209,188.5550973,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4046.123346,369.746028,462.1825351,189.9705155,2790,22.35032734
350,11,0.5,0.3,447.0636286,12243.01514,0.658505318,15.53872382,2762506.983,3316334.914,1919983.371,1396351.543,0.1,0.2,0.1,0.4,1756343.496,2.509062137,34.94088115,9077.114854,699.2145022,2420.777115,490.5497289,483.0628913,1034.569637,127.702879,390.95779,270.3410525,40.60192505,188.609099,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4390.85874,375.9002841,469.8753551,190.0303542,2790,20.63476787
350,11,0.6,0.2,447.0636286,12818.93027,0.658505318,18.24647784,2893473.68,3473557.84,2376644.838,1096913.002,0.3,0.1,0.1,0.3,1503098.639,2.147283769,36.59738078,9664.815839,1101.216504,2420.777115,513.8060241,505.9645044,1151.886136,130.561824,408.524878,270.3410525,42.52680707,188.4827599,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3757.746596,364.1144267,455.1430333,190.1959545,2790,20.79358261
350,9,0.4,0.1,447.0636286,13432.51854,0.658505318,18.33535957,3029618.47,3636996.963,2488471.606,1148525.357,0.1,0.1,0.3,0.3,1615038.559,2.307197941,38.31937422,10262.12387,1588.607838,2420.777115,537.9818144,529.7716142,1202.818125,121.2560234,426.7865242,270.3410525,44.52779406,188.5277312,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4037.596397,380.394676,475.4933451,190.2695759,2790,21.64841616
350,11,0.4,0.2,447.0636286,12608.70334,0.658505318,18.27246776,2843109.867,3413097.08,1976003.572,1437093.507,0.3,0.1,0.3,0.4,1461440.157,2.087771652,35.96036664,9458.342732,1010.161928,2420.777115,504.8627146,497.1575867,1062.823132,129.4705615,401.7693779,270.3410525,41.78658532,188.4644457,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3653.600392,360.3606066,450.4507582,190.289144,2790,20.48640057
350,11,0.6,0.3,447.0636286,12271.32039,0.658505318,15.49488393,2768773.439,3323857.67,1924338.651,1399519.019,0.1,0.2,0.1,0.4,1767641.314,2.525201877,35.02014085,9103.722106,720.3381061,2420.777115,491.6624893,484.1586804,1036.7679,127.8412644,391.7983349,270.3410525,40.69402624,188.6149041,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4419.103285,377.5982798,471.9978497,190.461418,2790,20.68846946
350,9,0.4,0.2,447.0636286,12283.92013,0.658505318,16.91068678,2771515.739,3327149.746,1926244.59,1400905.156,0.1,0.2,0.1,0.4,1579013.992,2.255734274,35.05482614,9119.154992,745.1676098,2420.777115,492.1494507,484.638215,1037.729802,116.203385,392.1661705,270.3410525,40.73433116,188.5196267,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3947.53498,374.7651375,468.4564219,190.6500583,2790,20.30620016
350,11,0.5,0.2,447.0636286,12660.18932,0.658505318,18.24798054,2854413.291,3426666.616,1983859.62,1442806.996,0.3,0.1,0.3,0.4,1470417.006,2.100595723,36.10333518,9507.939333,1049.882964,2420.777115,506.8699101,499.1341707,1066.781545,129.7163521,403.2855514,270.3410525,41.9527173,188.4697214,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3676.042516,362.2499873,452.8124841,191.0456814,2790,20.56475036
350,9,0.5,0.2,447.0636286,12319.41146,0.658505318,16.88478367,2779363.699,3336571.067,1931699.039,1404872.028,0.1,0.2,0.1,0.4,1587212.813,2.267446875,35.15408911,9153.106073,772.2704968,2420.777115,493.5430452,486.0105552,1040.482287,116.3605535,393.2188488,270.3410525,40.8496765,188.5242089,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3968.032031,376.3053839,470.3817299,191.1899124,2790,20.36374748
300,10,0.4,0.1,447.0636286,13977.16225,0.56443313,19.48365757,2418235.539,2903043.864,1986293.17,916750.6939,0.3,0.1,0.3,0.3,1533565.37,2.190807672,46.53740078,10818.84874,2122.688375,2420.777115,653.3581463,551.4749887,973.0304069,139.9299948,513.9382464,270.3410525,54.07728702,188.5048924,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3833.913425,368.3135139,460.3918923,191.2800323,2790,22.18445693
300,9,0.4,0.1,447.0636286,13398.54655,0.56443313,18.57372586,2317094.952,2781626.593,1610415.396,1171211.197,0.3,0.2,0.1,0.4,1543217.147,2.204595925,44.59101468,10236.91361,1719.111053,2420.777115,626.0320131,528.4097574,877.5237817,130.3675663,493.2969283,270.3410525,51.81555177,188.5105596,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3858.042868,371.6329377,464.5411721,191.3408342,2790,21.54572051
350,9,0.5,0.1,447.0636286,13524.8137,0.658505318,18.32270286,3049992.866,3661456.022,2505206.752,1156249.27,0.1,0.1,0.3,0.3,1627847.372,2.325496245,38.57707469,10351.45533,1659.717842,2420.777115,541.5997797,533.3344078,1210.429523,121.6451292,429.5194236,270.3410525,44.82724659,188.5355732,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4069.61843,383.3583791,479.1979739,191.5491521,2790,21.78063475
350,9,0.6,0.2,447.0636286,12351.31025,0.658505318,16.83373295,2786413.132,3345033.771,1936598.499,1408435.272,0.1,0.2,0.1,0.4,1598506.661,2.283580944,35.2432521,9183.206065,796.2179232,2420.777115,494.794842,487.2432604,1042.954322,116.5015328,394.1644175,270.3410525,40.95328548,188.5300804,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3996.266653,378.104183,472.6302287,191.6748365,2790,20.42207401
350,11,0.6,0.2,447.0636286,12715.19301,0.658505318,18.20396373,2870271.697,3445704.318,1994881.447,1450822.871,0.3,0.1,0.3,0.4,1484261.422,2.12037346,36.30391627,9560.159627,1088.249929,2420.777115,509.6859524,501.9072663,1072.333566,130.060335,405.4127029,270.3410525,42.18579609,188.4776782,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3710.653554,365.0333847,456.2917308,192.1070834,2790,20.65715561
300,10,0.4,0.1,447.0636286,13875.89167,0.56443313,19.44405469,2400912.344,2882247.712,1668669.728,1213577.984,0.1,0.2,0.3,0.4,1519208.723,2.170298175,46.20402694,10717.47841,2100.181586,2420.777115,648.6777708,547.5244119,907.2036986,139.4499494,510.4028351,270.3410525,53.6899007,188.5018601,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3798.021806,368.4132604,460.5165755,192.3107098,2790,22.04763842
350,9,0.6,0.1,447.0636286,13607.84469,0.658505318,18.2782177,3068296.641,3683429.341,2520241.128,1163188.213,0.1,0.1,0.3,0.3,1643734.475,2.348192108,38.80858542,10431.36088,1723.25529,2420.777115,544.8500563,536.5351201,1217.265066,121.9935353,431.9745823,270.3410525,45.09626618,188.5445665,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4109.336189,386.4838069,483.1047586,192.6986867,2790,21.90680913
300,9,0.5,0.1,447.0636286,13498.26472,0.56443313,18.57074034,2333964.158,2801877.74,1622139.744,1179737.996,0.3,0.2,0.1,0.4,1555133.123,2.221618747,44.91565179,10333.6331,1797.166741,2420.777115,630.5897301,532.2567983,883.5022833,130.820386,496.7396871,270.3410525,52.19278587,188.5182906,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3887.832806,374.6316153,468.2895191,192.7338578,2790,21.6858562
350,10,0.4,0.2,447.0636286,12441.76097,0.658505318,17.62816412,2806375.344,3368998.012,1950472.533,1418525.479,0.1,0.2,0.1,0.4,1502435.503,2.146336432,35.49573917,9282.341172,871.9524326,2420.777115,498.3396142,490.7339703,1049.952534,122.937857,396.842029,270.3410525,41.24667994,188.4896549,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3756.088757,369.4197958,461.7747447,193.048019,2790,20.37096292
300,10,0.5,0.1,447.0636286,14110.9119,0.56443313,19.49035172,2441006.633,2930380.111,2004996.918,925383.1931,0.3,0.1,0.3,0.3,1547609.152,2.210870218,46.97561596,10948.88575,2226.974717,2420.777115,659.5104337,556.6679671,981.6416882,140.5582852,518.5854944,270.3410525,54.58650086,188.5142606,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3869.022881,372.0261537,465.0326921,193.0812032,2790,22.36741278
350,10,0.5,0.2,447.0636286,12484.77419,0.658505318,17.60260174,2815854.681,3380377.768,1957060.813,1423316.955,0.1,0.2,0.1,0.4,1510972.787,2.158532553,35.6156362,9323.638169,904.9722786,2420.777115,500.022899,492.3915831,1053.274719,123.1361755,398.1135304,270.3410525,41.38600242,188.4945799,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3777.431968,371.1360185,463.9200231,193.700094,2790,20.43829729
300,10,0.5,0.1,447.0636286,14007.15954,0.56443313,19.45052665,2423281.341,2909101.249,1684216.513,1224884.737,0.1,0.2,0.3,0.4,1533002.684,2.190003834,46.63450402,10845.07012,2203.023772,2420.777115,654.7214196,552.6256905,915.1140861,140.0694819,514.9680209,270.3410525,54.19012271,188.511125,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3832.50671,372.0894205,465.1117756,194.1024443,2790,22.22755788
350,10,0.6,0.2,447.0636286,12523.37998,0.658505318,17.54938128,2824356.025,3390583.464,1962969.374,1427614.09,0.1,0.2,0.1,0.4,1522624.824,2.17517832,35.72316334,9360.281854,934.1918366,2420.777115,501.5325177,493.8781785,1056.2536,123.3137371,399.2538499,270.3410525,41.51095087,188.5007819,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3806.562059,373.0981271,466.3726589,194.2848938,2790,20.50547753
300,9,0.6,0.1,447.0636286,13598.7612,0.56443313,18.54843277,2353581.506,2825427.979,1635774.093,1189653.886,0.3,0.2,0.1,0.4,1571397.503,2.244853575,45.29317516,10430.38637,1872.22002,2420.777115,635.8899394,536.7305569,890.4514896,131.3448307,500.7433017,270.3410525,52.63147473,188.5283533,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3928.493757,378.3748336,472.968542,194.3538173,2790,21.83534651
250,10,0.4,0.1,447.0636286,14297.89976,0.470360942,19.36706034,1817790.374,2182221.338,1263391.301,918830.0369,0.1,0.3,0.3,0.4,1559686.787,2.228123981,57.10343569,11139.10661,2417.191903,2420.777115,801.6991552,563.9035264,699.2753886,154.3071156,625.9904686,270.3410525,66.35520742,188.5374475,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3899.216967,368.7931443,460.9914304,194.6070054,2790,22.66441999
300,10,0.6,0.1,447.0636286,14231.84941,0.56443313,19.46396981,2461564.858,2955059.854,2021883.058,933176.7959,0.3,0.1,0.3,0.3,1564205.344,2.234579063,47.3712459,11066.05451,2320.899941,2420.777115,665.0648488,561.3562989,989.4123071,141.1228962,522.7811283,270.3410525,55.04622988,188.5244571,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3910.51336,375.7949009,469.7436261,194.7073385,2790,22.53915812
300,9,0.4,0.3,447.0636286,11989.7929,0.56443313,14.37856761,2075097.959,2491113.996,1442223.892,1048890.104,0.3,0.2,0.3,0.4,1858313.126,2.654733038,39.93393688,8810.473325,560.6355563,2420.777115,560.6493387,473.2221514,791.4605163,123.6718505,443.9088729,270.3410525,46.40394457,188.6746931,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4645.782816,389.3195798,486.6494748,194.8264201,2790,20.60243899
300,9,0.5,0.3,447.0636286,12013.73793,0.56443313,14.36150798,2079179.963,2496014.361,1445060.946,1050953.415,0.3,0.2,0.3,0.4,1865257.37,2.664653385,40.01249245,8833.242717,578.8702203,2420.777115,561.7522134,474.1530546,792.9170853,123.7880785,444.7419504,270.3410525,46.49522754,188.6784858,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4663.143424,390.4952109,488.1190136,195.2096705,2790,20.64370955
300,9,0.6,0.3,447.0636286,12035.29298,0.56443313,14.32895702,2082853.369,2500424.212,1447614.017,1052810.195,0.3,0.2,0.3,0.4,1874772.259,2.678246085,40.08318479,8853.394797,594.9402828,2420.777115,562.7446931,474.9907767,794.2277065,123.8925706,445.4916389,270.3410525,46.57737331,188.6833538,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4686.930648,391.8981819,489.8727274,195.5545586,2790,20.68618242
350,11,0.4,0.2,447.0636286,12616.61173,0.658505318,18.27577105,2844857.748,3415195.376,1977218.375,1437977,0.1,0.2,0.1,0.4,1441492.294,2.059274706,35.98247427,9460.569321,1010.859516,2420.777115,505.173093,497.4632315,1063.435292,129.5086021,402.0038281,270.3410525,41.81227478,188.4670828,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3603.730736,366.0424112,457.553014,195.6951887,2790,20.48195867
300,10,0.6,0.1,447.0636286,14125.8264,0.56443313,19.42408046,2443473.266,2933341.255,1698250.2,1235091.055,0.1,0.2,0.3,0.4,1549351.165,2.213358807,47.02308474,10960.00493,2295.622367,2420.777115,660.1768678,557.2304861,922.250866,140.6261595,519.0888982,270.3410525,54.64166042,188.5212249,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3873.377912,375.821469,469.7768363,195.7197976,2790,22.39648207
350,11,0.5,0.2,447.0636286,12668.16256,0.658505318,18.25127358,2856173.883,3428780.171,1985083.257,1443696.914,0.1,0.2,0.1,0.4,1450396.676,2.071995251,36.12560358,9510.207647,1050.611369,2420.777115,507.1825456,499.4420382,1067.398015,129.7545901,403.5217066,270.3410525,41.97859358,188.4723875,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3625.991689,367.9549085,459.9436357,196.4736154,2790,20.5602836
300,10,0.4,0.3,447.0636286,12096.85047,0.56443313,14.78678422,2093338.328,2513011.198,1454901.22,1058109.978,0.3,0.2,0.3,0.4,1799535.764,2.570765377,40.28496115,8922.187924,645.7140985,2420.777115,565.5775161,477.3818773,797.9678248,130.6049787,447.6314661,270.3410525,46.81184102,188.6519204,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4498.83941,384.6625498,480.8281872,196.5389685,2790,20.64128594
350,10,0.4,0.1,447.0636286,13877.55415,0.658505318,19.29650405,3131730.225,3759580.102,2572344.28,1187235.822,0.1,0.1,0.3,0.3,1548497.914,2.212139877,39.61090931,10706.33643,1935.234123,2420.777115,556.1142188,547.6275163,1240.937574,129.5558068,440.4831832,270.3410525,46.0285808,188.5090232,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3871.244785,381.2177214,476.5221518,196.6825155,2790,22.06804288
300,10,0.4,0.1,447.0636286,13986.2564,0.56443313,19.48719462,2419791.038,2904911.21,1987570.828,917340.3822,0.1,0.2,0.1,0.3,1513565.666,2.162236665,46.56733537,10822.21385,2124.292285,2420.777115,653.7784107,551.8297224,973.6187886,139.9730115,514.2557011,270.3410525,54.11207155,188.5074574,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3783.914165,374.0425519,467.5531899,196.7198227,2790,22.18193243
300,10,0.5,0.3,447.0636286,12125.52286,0.56443313,14.77009171,2098216.608,2518867.476,1458291.697,1060575.78,0.3,0.2,0.3,0.4,1806821.769,2.581173956,40.37884054,8949.562584,667.664343,2420.777115,566.8955284,478.4943718,799.7075808,130.7503742,448.6270519,270.3410525,46.92093054,188.6560022,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4517.054423,385.9602731,482.4503414,196.9969796,2790,20.68901941
250,10,0.5,0.1,447.0636286,14467.16366,0.470360942,19.39726763,1840610.09,2209615.955,1279251.342,930364.6125,0.1,0.3,0.3,0.4,1576066.223,2.251523175,57.82028632,11303.69413,2547.059801,2420.777115,811.7633228,570.9826057,707.4819722,155.2300355,633.5926304,270.3410525,67.1882006,188.5491656,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3940.165557,373.469529,466.8369112,197.0500135,2790,22.89392555
300,10,0.6,0.3,447.0636286,12151.27194,0.56443313,14.7368436,2102595.648,2524124.427,1461335.195,1062789.233,0.3,0.2,0.3,0.4,1816671.841,2.595245487,40.46311237,8973.796624,687.027984,2420.777115,568.0786562,479.4930144,801.2690819,130.8807398,449.5207501,270.3410525,47.01885591,188.6611408,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4541.679602,387.4753193,484.3441491,197.4081181,2790,20.73729939
350,11,0.6,0.2,447.0636286,12723.30036,0.658505318,18.20730458,2872085.836,3447882.156,1996142.301,1451739.855,0.1,0.2,0.1,0.4,1464151.221,2.091644601,36.32686195,9562.525473,1089.029376,2420.777115,510.0080965,502.2244975,1072.968582,130.099622,405.6560406,270.3410525,42.21245939,188.4803978,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3660.378051,370.7748908,463.4686134,197.5681842,2790,20.65272473
350,10,0.5,0.1,447.0636286,13997.97855,0.658505318,19.29105583,3158517.324,3791737.484,2594346.699,1197390.784,0.1,0.1,0.3,0.3,1562786.22,2.232551742,39.94971925,10823.13434,2028.077862,2420.777115,560.8709142,552.3116788,1250.926436,130.0843247,444.0762441,270.3410525,46.42228397,188.5181989,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3906.965549,384.8442099,481.0552624,198.3648296,2790,22.23564199
300,10,0.4,0.1,447.0636286,13885.99398,0.56443313,19.44802518,2402641.456,2884323.476,1669871.486,1214451.99,0.3,0.2,0.1,0.4,1492985.569,2.132836527,46.23730259,10721.16302,2101.954747,2420.777115,649.1449417,547.9187379,907.8153231,139.4979461,510.7557215,270.3410525,53.72856759,188.5006377,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3732.463922,374.8309576,468.5386971,198.4050848,2790,22.04667063
300,11,0.4,0.3,447.0636286,12214.1191,0.56443313,15.14254328,2113278.389,2536948.846,1468759.858,1068188.988,0.3,0.2,0.3,0.4,1753974.809,2.505678299,40.66869491,9042.511264,737.7855886,2420.777115,570.9649158,481.9292197,805.0775617,137.3135829,451.7009416,270.3410525,47.25774647,188.6353064,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4384.937024,381.6078377,477.0097971,198.4110974,2790,20.71386341
300,10,0.5,0.1,447.0636286,14120.19754,0.56443313,19.49389637,2442592.896,2932284.389,2006299.845,925984.5438,0.1,0.2,0.1,0.3,1527431.926,2.182045609,47.00614258,10952.38623,2228.679695,2420.777115,659.9390097,557.0297166,982.2413943,140.6019385,518.9092276,270.3410525,54.62197333,188.5168697,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3818.579816,377.811317,472.2641463,198.5735272,2790,22.36495689
300,11,0.5,0.3,447.0636286,12248.03921,0.56443313,15.12655022,2119036.413,2543861.24,1472761.77,1071099.469,0.3,0.2,0.3,0.4,1761632.599,2.516617999,40.7795044,9074.999667,763.8658748,2420.777115,572.5206169,483.2423405,807.1298565,137.4922932,452.8760703,270.3410525,47.38650907,188.6397052,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4404.081499,383.0395382,478.7994228,198.9517056,2790,20.76871397
250,10,0.6,0.1,447.0636286,14611.46168,0.470360942,19.39006603,1858749.195,2231391.59,1291858.289,939533.3012,0.1,0.3,0.3,0.4,1592951.977,2.275645681,58.39010185,11443.86359,2659.638099,2420.777115,819.7632027,576.6096782,714.000776,155.9594002,639.6354929,270.3410525,67.85033638,188.5602044,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3982.379942,377.598089,471.9976112,198.9919298,2790,23.0931758
350,9,0.4,0.1,447.0636286,13446.823,0.658505318,18.3406058,3032794.601,3640809.845,2491080.42,1149729.425,0.3,0.1,0.1,0.3,1574496.151,2.249280215,38.35954672,10266.88328,1590.530266,2420.777115,538.545813,530.3270121,1204.004833,121.3167702,427.2125514,270.3410525,44.57447522,188.5251552,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3936.240377,389.9397189,487.4246486,199.3539004,2790,21.64310723
300,11,0.4,0.1,447.0636286,14566.279,0.56443313,20.32339223,2520761.695,3026124.484,2070506.226,955618.258,0.3,0.1,0.3,0.3,1500233.138,2.143190198,48.51045127,11401.75355,2583.099707,2420.777115,681.0586322,574.856225,1011.767639,149.3882318,534.8623389,270.3410525,56.37000677,188.504369,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3750.582846,374.5254537,468.1568171,199.3897495,2790,22.82693693
300,11,0.6,0.3,447.0636286,12278.45273,0.56443313,15.09300195,2124196.314,2550055.6,1476347.979,1073707.621,0.3,0.2,0.3,0.4,1771848.715,2.53121245,40.87880342,9103.775022,786.8977724,2420.777115,573.9147177,484.4190593,808.9686792,137.6522245,453.9291309,270.3410525,47.5018963,188.6451412,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4429.621788,384.6777058,480.8471323,199.4361576,2790,20.82339036
300,9,0.4,0.2,447.0636286,12285.05981,0.56443313,16.97890174,2125272.294,2551347.291,1477095.8,1074251.491,0.3,0.2,0.3,0.4,1508264.718,2.154663883,40.89950996,9118.681669,813.3320005,2420.777115,574.2054254,484.6644371,809.3520893,125.0922996,454.1487226,270.3410525,47.52595766,188.5143362,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3770.661796,376.3781393,470.4726742,199.5371789,2790,20.29815557
