W_S,W_S_max,WTO,S,b,c_root,AR_vert,S_vert,AR_orizz,S_orizz,CL_crociera,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_elec,W_antiice,W_instr,W_avionics,W_engine_sys,W_furn,W_services,W_crew,W_battery,W_fuel,V_fuel,W_block_fuel,W_payload,ADP
300,447.063628623853,19801.1988958648,65.9310650460773,25.6770452050226,3.92368394068835,2,12.7759361568725,5,16.6869295919527,0.564433129961166,19.1581516690555,3425993.75841215,4112837.64515264,2814046.80984128,1298790.83531136,0.3,0.2,0.3,0.3,1789647.42527866,16373.0776945719,2080.76118042087,2420.77711531044,916.789644676065,781.296748228485,1350.42820384829,165.282345278338,716.980109722664,270.34105252,76.6130696703584,188.961428651106,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4474.11856319665,638.121201292898,797.651501616122,380.142548422467,2790,29.9006849634448
300,447.063628623853,17779.9808995067,59.1908985315363,24.3291797090523,3.74006809932174,2,10.8304170342028,5,14.2308864278311,0.564433129961166,18.8113721248347,3075752.66351496,3692380.14827727,2526365.36461076,1166014.78366651,0.3,0.3,0.3,0.3,1267527.26182171,14312.5290919888,1773.71392475662,2420.77711531044,779.311845289813,701.42313117374,1220.04889129509,156.97816960337,632.77402839941,270.34105252,68.7808763574269,188.833669679934,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3168.81815455428,677.451807517963,846.814759397454,439.271777771231,2790,27.2439021025044
300,447.063628623853,27810.6336427889,92.6286109402298,30.4349488155032,4.57361143350165,2,21.581234277938,5,27.7202854303576,0.564433129961166,20.0248141400649,4813285.55378002,5778253.96612248,3345304.92775512,2432949.03836736,0.1,0.1,0.1,0.4,3652738.60519682,24479.9456441078,3786.97193902341,2420.77711531044,1535.60928668483,1097.67593789996,1741.85332792945,194.448942389687,1072.5780248814,270.34105252,107.636092613896,189.479178814042,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,9131.84651299206,540.687998681068,675.859998351335,201.345540341772,2790,39.8318844236327
300,447.063628623853,25017.069976093,83.3078137959844,28.8630930075043,4.3586437047073,2,18.2964691125026,5,23.6162271076329,0.564433129961166,19.7944448637707,4328946.45176046,5196814.46789971,3008682.06036299,2188132.40753672,0.1,0.1,0.3,0.4,3136158.22972544,21687.5281258286,2941.44900184989,2420.77711531044,1304.94296428843,987.219350799002,1576.64737520656,184.83711682738,944.087179350727,270.34105252,96.8051606321918,189.298001681707,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,7840.39557431359,539.541850264433,674.427312830541,230.045083953624,2790,36.4943046119491
300,447.063628623853,23221.9208038386,77.344811735021,27.810935211715,4.21487780093875,2,16.3215133095905,5,21.1428995967427,0.564433129961166,19.6088209048818,4019089.36348224,4824837.17104711,2793326.7832378,2031510.38780931,0.1,0.2,0.1,0.4,2692175.4348179,19863.8753053136,2635.61587558855,2420.77711531044,1166.83661311063,916.554773160076,1470.43790157127,178.390412695806,864.695493346263,270.34105252,89.8760462303267,189.183201686832,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6730.43858704474,568.045498525037,710.056873156296,276.469518370897,2790,34.2609261871063
300,447.063628623853,22105.4693691972,73.6030232806503,27.1298771247955,4.12188054805123,2,15.1230797238663,5,19.6391436119318,0.564433129961166,19.4782936062678,3824653.79838082,4591421.12650759,2658191.17850439,1933229.9480032,0.1,0.2,0.3,0.4,2414293.89367048,18728.7506521609,2449.29700246149,2420.77711531044,1081.8651098307,872.21280929622,1403.56435667608,174.211782898966,815.379203119067,270.34105252,85.5280215268566,189.111231296287,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6035.73473417619,586.718717036313,733.398396295391,306.350995426139,2790,32.8628793529726
300,447.063628623853,20750.4051117926,69.097276938962,26.2863609004674,4.00677469244378,2,13.7257211991126,5,17.8827521827622,0.564433129961166,19.2987719645781,3590520.48303358,4310348.71912795,2495465.04791618,1814883.67121177,0.1,0.3,0.1,0.4,2070377.97144485,17349.636924216,2230.81058432962,2420.77711531044,983.819699402981,818.817699449136,1322.78661695469,169.029975587807,757.263679052912,270.34105252,80.2922641770931,189.02507577056,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5175.94492861211,610.768187576628,763.460234470785,343.781503662987,2790,31.1283123538028
300,447.063628623853,19896.7479697352,66.2463896905218,25.7383740144015,3.93204492495856,2,12.8665692414131,5,16.800989270761,0.564433129961166,19.173476803725,3442379.05816403,4132507.87294601,2392504.55802138,1740003.31492464,0.1,0.3,0.3,0.4,1851886.51483515,16479.6466887492,2095.96490965141,2420.77711531044,923.073945720811,785.033475927109,1271.52605111451,165.659727159074,720.875762225897,270.34105252,76.979482512874,188.970646470562,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4629.71628708787,627.101280986018,783.876601232522,368.530436470781,2790,30.0333989873531
300,447.063628623853,24665.4958509859,82.1359786939247,28.6593752014807,4.33079934908598,2,17.9016426709558,5,23.1221895994224,0.564433129961166,19.7605810148628,4268054.06752946,5123714.36678206,2966360.94918962,2157353.41759245,0.3,0.1,0.1,0.4,3050717.31167281,21332.2058967379,2880.59424860382,2420.77711531044,1277.21447737513,973.332497053394,1555.80892478407,183.589731025356,928.310622879977,270.34105252,95.4434674113478,189.272247543731,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,7626.79327918202,543.289954247992,679.11244280999,237.389214878353,2790,36.054139657611
300,447.063628623853,23408.2354862843,77.9609254240062,27.9214837399459,4.22997776328427,2,16.5216236952226,5,21.3937564301731,0.564433129961166,19.6296304852881,4051104.64567828,4863270.8831672,2815577.87972838,2047693.00343882,0.3,0.1,0.3,0.4,2738971.55281342,20053.6926635274,2666.73913676663,2420.77711531044,1180.74642972407,923.856020347583,1481.43188238868,179.068255275004,872.791620795335,270.34105252,90.5919812898635,189.1920540276,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6847.42888203354,564.542822756908,705.678528446135,271.140149816209,2790,34.50256011307
300,447.063628623853,21850.5727861693,72.761366499771,26.9743149124813,4.10064616214218,2,14.8585511456283,5,19.3069230571792,0.564433129961166,19.4460505292863,3780918.55952183,4538917.83856162,2627794.53811462,1911123.300447,0.3,0.2,0.1,0.4,2349993.05232034,18470.5246105775,2408.04537072595,2420.77711531044,1063.50557269612,862.238790249879,1388.49670650762,173.256687851576,804.510067269668,270.34105252,84.5500013849558,189.092382211771,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5874.98263080085,590.048175591872,737.56021948984,312.220313133039,2790,32.5335816346061
300,447.063628623853,20892.5008263226,69.5661817564753,26.3754017517223,4.01892102778714,2,13.8686974689009,5,18.062621967895,0.564433129961166,19.3188414486941,3614886.31084127,4339599.41277463,2512399.66002742,1827199.75274721,0.3,0.2,0.3,0.4,2107058.67776839,17494.7506694231,2253.26529541506,2420.77711531044,993.738564821983,824.374425372524,1331.20634437078,169.577304173186,763.227142865622,270.34105252,80.8371399109799,189.031357192896,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5267.64669442097,607.750156899522,759.687696124402,339.393789073765,2790,31.3187085471254
300,447.063628623853,19696.8894893618,65.5868536991732,25.6099304370733,3.9145347511232,2,12.670919523426,5,16.5544446438223,0.564433129961166,19.1423102736439,3408107.41113043,4091365.43953233,2368685.25446609,1722680.18506625,0.3,0.3,0.1,0.4,1800373.18306322,16276.9828831811,2065.20613263317,2420.77711531044,909.493758866354,777.217701847554,1259.64978440091,164.869314513297,712.598115221607,270.34105252,76.2130899660528,188.955627195008,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4500.93295765806,629.906606180684,787.383257725855,373.309730862442,2790,29.768067929372
300,447.063628623853,18935.7432409222,63.0402936632064,25.1078262028409,3.84610746785125,2,11.9244967855165,5,15.613026307707,0.564433129961166,19.0190025359026,3275779.82348192,3932508.79169499,2276715.61624447,1655793.17545052,0.3,0.3,0.3,0.4,1603845.24903496,15500.7700001359,1947.62525030996,2420.77711531044,856.50407608839,747.039938539649,1213.7300474697,161.777796486924,680.472218364733,270.34105252,73.2539419328923,188.907207477167,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4009.6131225874,644.973240786351,806.216550982939,395.863927776474,2790,28.7803818598145
350,447.063628623853,24042.9038382414,68.6422018227046,26.1996568341466,3.99494810107906,2,13.5055617480737,5,17.6020366519963,0.658505318288027,19.540491527746,5427011.44522634,6515019.74216848,4457645.08674685,2057374.65542162,0.1,0.1,0.1,0.3,2922620.35504511,20669.7975833222,2552.13189383223,2420.77711531044,968.931644860391,948.998545465976,2083.91607771188,168.496932678517,749.913290757499,270.34105252,79.7634588019227,189.248450721876,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,7306.55088761278,583.106254919243,728.882818649054,268.294513657522,2790,35.299056201455
350,447.063628623853,22327.788997452,63.7393659157195,25.2466563955941,3.86502373145846,2,12.0574876674484,5,15.7775603910641,0.658505318288027,19.3381239703156,5039381.88389613,6049678.13192812,4139253.45868766,1910424.67324046,0.1,0.1,0.3,0.3,2484493.24802074,18924.5739816163,2286.6085254663,2420.77711531044,866.746305213212,881.214069545889,1943.07485962152,162.632861012231,688.01286231704,270.34105252,74.0662763180408,189.138701191156,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6211.23312005184,613.215015835643,766.518769794554,316.48904413922,2790,33.1642629160461
350,447.063628623853,20322.758558954,58.0091409977495,24.0850868791768,3.70684670951898,2,10.4404917533606,5,13.7344759632209,0.658505318288027,19.0594703064775,4586337.03119943,5505806.76014337,3767130.94115073,1738675.81899264,0.1,0.2,0.1,0.3,1965015.00937909,16884.2592935415,1988.52421355747,2420.77711531044,752.484168556878,801.990733165224,1777.78435951045,155.472183743216,617.201173998358,270.34105252,67.4076530945203,189.010883588541,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4912.53752344774,648.499265412522,810.624081765652,372.851784899049,2790,30.588844750338
350,447.063628623853,19140.1248807497,54.6315281267761,23.3733883138017,3.61004312122996,2,9.52675431592028,5,12.5768073916156,0.658505318288027,18.8693631474589,4319295.13537473,5185228.25375118,3547787.75256659,1637440.50118458,0.1,0.2,0.3,0.3,1653603.18868669,15677.8969458422,1819.11991201601,2420.77711531044,687.877679998783,755.293611797902,1679.9783767619,151.077337891385,576.277064284271,270.34105252,63.4828068930742,188.935783603053,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4134.00797171672,672.227934907559,840.284918634449,408.875147259685,2790,29.0626848144011
350,447.063628623853,17703.4561446311,50.535262896028,22.480049576464,3.48867056732344,2,8.45905328064592,5,11.2206802415074,0.658505318288027,18.6073030549218,3995434.91965247,4796440.47977487,3281775.06510912,1514665.41466575,0.1,0.3,0.1,0.3,1271174.44903833,14212.8886395941,1620.35787475152,2420.77711531044,612.491056768424,698.660906777033,1560.94941105702,145.552472770642,527.526546328068,270.34105252,58.7228738737572,188.84497379272,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3177.93612259582,700.567505036975,875.709381296219,452.10553740578,2790,27.1516829685981
350,447.063628623853,16821.2670826202,48.0082214032034,21.9107784898673,3.41141579936004,2,7.82269550328907,5,10.4104140579418,0.658505318288027,18.4269486992558,3795641.16683049,4556592.0370114,3117668.2358499,1438923.80116149,0.1,0.3,0.3,0.3,1034364.90472567,13311.7002686797,1501.43765911928,2420.77711531044,567.115451596065,663.723495543845,1487.27506247104,142.026788764476,497.787740359125,270.34105252,55.7864067347179,188.78900139789,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2585.91226181418,719.566813940546,899.458517425682,480.231325738037,2790,25.9783536092192
350,447.063628623853,21928.7627391824,62.6018876183073,25.0203692255545,3.83419251846389,2,11.7299744861203,5,15.3642723850589,0.658505318288027,19.2865136804875,4949450.215406,5941716.9452653,4065385.27833942,1876331.66692588,0.3,0.1,0.1,0.3,2382466.29526387,18520.9648896122,2226.48643229737,2420.77711531044,843.71080241557,865.487818864978,1910.32456112115,161.239036322071,673.851275626296,270.34105252,72.744506314974,189.108317611026,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5956.16573815967,617.797849570178,772.247311962722,325.340926452871,2790,32.6470918843575
350,447.063628623853,20525.16684423,58.5818962425842,24.2036972883451,3.72298850437819,2,10.59819274822,5,13.934023082089,0.658505318288027,19.0900773250052,4631620.38730534,5560168.53217928,3804325.83780688,1755842.6943724,0.3,0.1,0.3,0.3,2018536.98834567,17091.0930689497,2017.75026930815,2420.77711531044,763.46043224623,809.90935937048,1794.34095490443,156.204060918624,624.146981605155,270.34105252,68.0732048711511,189.018933982273,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5046.34247086417,644.073775280291,805.092219100363,366.356578182247,2790,30.8643868441454
350,447.063628623853,18860.6784537989,53.8401430121775,23.2034788366265,3.58694627167274,2,9.31710201621543,5,12.31083042446,0.658505318288027,18.8211228250296,4256726.39543831,5110115.72081429,3496394.96687294,1613720.75394136,0.3,0.2,0.1,0.3,1579918.91141938,15394.8420289782,1780.22659333141,2420.77711531044,673.254935371966,744.352346293026,1657.01874392915,150.027256963182,566.841308605075,270.34105252,62.5632033210941,188.913961735764,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3949.79727854845,675.836424820708,844.795531025885,415.422711155967,2790,28.6856762281053
350,447.063628623853,17852.3328235422,50.956493303666,22.5735449816076,3.50136552433976,2,8.56667208098482,5,11.357547373261,0.658505318288027,18.6362723370108,4028738.37121181,4836420.61369965,3309129.89358397,1527290.72011568,0.3,0.2,0.3,0.3,1311468.82433896,14365.3440094402,1640.48153244965,2420.77711531044,619.989785750091,704.484599584925,1573.2115090174,146.131142549204,532.464408815825,270.34105252,59.2123510958389,188.850218450835,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3278.67206084739,696.988814101962,871.236017627452,447.022084499629,2790,27.3630159966887
350,447.063628623853,16610.5733210024,47.4123891911662,21.7743861431651,3.39291733592031,2,7.6753779824349,5,10.2226115824951,0.658505318288027,18.3812860346772,3748533.29225339,4500039.96669074,3078974.71405156,1421065.25263918,0.3,0.3,0.1,0.3,977708.94505519,13098.1858130745,1473.89762814413,2420.77711531044,556.854764465338,655.485872610862,1469.8752178347,141.181471081012,490.905967870416,270.34105252,55.0940391119479,188.772088439044,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2444.27236263797,722.387507927878,902.984384909847,485.252829465182,2790,25.6842057909945
350,447.063628623853,15838.3150536471,45.1949592116628,21.2591060987199,3.32307277578441,2,7.13512048710099,5,9.53302854931949,0.658505318288027,18.2055074544644,3573218.14270682,4289577.6022891,2934974.14893465,1354603.45335445,0.3,0.3,0.3,0.3,768857.126740399,12308.8468102578,1372.59235364243,2420.77711531044,518.072308768582,624.829026904783,1405.01975692802,137.985808441218,465.117782513489,270.34105252,52.517346055494,188.723209273665,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1922.142816851,739.468243389338,924.335304236673,510.318630145859,2790,24.6423851546207
350,447.063628623853,24737.5976020682,70.6083368044944,26.5722292637434,4.04577441991197,2,14.0966403050689,5,18.345266322806,0.658505318288027,19.6157102832615,5582458.63027721,6701631.00873615,3879891.63663672,2821739.37209943,0.1,0.1,0.1,0.4,3161262.23047744,21392.5611416479,2662.05677930695,2420.77711531044,1009.99232393681,976.181529844221,2002.43948149252,170.786902608542,774.76104727805,270.34105252,82.0481426036468,189.292957504498,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,7903.15557619359,555.036460420304,693.79557552538,233.520977878532,2790,36.1755367662107
350,447.063628623853,23186.8872194463,66.1966567041291,25.7287109479136,3.93072752034079,2,12.7713663117157,5,16.6773484358923,0.658505318288027,19.4438370980974,5233660.98449073,6282906.34392645,3637472.09385215,2645434.25007429,0.1,0.1,0.3,0.4,2761996.42419072,19813.4828918468,2419.23422620886,2420.77711531044,917.180595103193,915.187477123639,1884.52169448314,165.600268887291,718.805320349432,270.34105252,76.9216918985595,189.194156436843,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6904.99106047681,583.404327599493,729.255409499367,278.122631908805,2790,34.260181801007
350,447.063628623853,21313.7389983841,60.8418923957372,24.6661493540717,3.78594632021244,2,11.2256243994371,5,14.7271371529248,0.658505318288027,19.2040602633415,4810300.91712005,5774670.96893163,3343230.56096042,2431440.40797121,0.1,0.2,0.1,0.4,2275917.53904016,17907.2823450432,2134.89155256602,2420.77711531044,808.006592289825,841.154957852321,1740.83809812508,159.0560892383,651.920983346136,270.34105252,70.6993605781043,189.07446256796,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5689.7938476004,616.456653340842,770.570816676053,330.896244769861,2790,31.8776998470576
350,447.063628623853,20191.3189514458,57.6356123363472,24.007418090321,3.69627800009023,2,10.3345677852348,5,13.6002289391451,0.658505318288027,19.039891538945,4556804.99017041,5470354.12985643,3167047.12781162,2303307.00204481,0.1,0.2,0.3,0.4,1980226.42658982,16762.4560925399,1970.1188241284,2420.77711531044,745.052544387209,796.826515099283,1654.48607307903,154.992848070216,612.590205212098,270.34105252,66.9736061495802,189.003009060397,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4950.56606647456,638.862858905943,798.578573632429,364.995583463529,2790,30.4448701370033
350,447.063628623853,18810.155320947,53.6965888897405,23.1725244394607,3.58273904836681,2,9.27624463557661,5,12.2588223375787,0.658505318288027,18.8127883173723,4245376.6740601,5096490.60511416,2950599.82401346,2145890.7811007,0.1,0.3,0.1,0.4,1612651.94302278,15354.1535111301,1773.67065941267,2420.77711531044,670.382561320349,742.367644678473,1548.04421266276,149.835915072434,565.064396589594,270.34105252,62.3963908787949,188.915472079001,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4031.62985755695,666.001809816928,832.502262271161,406.482008256771,2790,28.6319182834172
350,447.063628623853,17952.150519071,51.2390125093364,22.6360359845394,3.50985169410415,2,8.63639434087384,5,11.4460485555417,0.658505318288027,18.6559442385445,4051074.993901,4863235.28679592,2815557.2713029,2047678.01549302,0.1,0.3,0.3,0.4,1382484.87724131,14477.8318554447,1654.47348957713,2420.77711531044,624.843929301065,708.390550802325,1481.42170223579,146.517858401457,535.724180101926,270.34105252,59.5406434353015,188.860907607393,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3456.21219310326,684.318663626271,855.398329532839,433.695537434367,2790,27.5061487280264
350,447.063628623853,22800.2460645596,65.0727622610741,25.5093634301356,3.90082647986914,2,12.4404127175989,5,16.2602241724037,0.658505318288027,19.3979735804392,5144803.28698505,6176234.43815732,3575714.67472266,2600519.76343466,0.3,0.1,0.1,0.4,2664662.31867897,19423.0736970992,2358.75847562637,2420.77711531044,893.250974323098,899.649006918272,1854.41693200118,164.250326242565,704.465580665733,270.34105252,75.615706575742,189.164497169685,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6661.65579669743,587.172367460461,733.965459325576,286.154016251719,2790,33.7633213179066
350,447.063628623853,21504.4362189668,61.3819166273254,24.7753741903781,3.80082111599209,2,11.3781102610476,5,14.9197681745277,0.658505318288027,19.2304431477141,4852996.48351662,5825926.15068022,3372904.61355171,2453021.53712851,0.3,0.1,0.3,0.4,2326355.03077203,18102.1090411332,2163.07988275335,2420.77711531044,818.627123719836,848.621074495428,1755.35790020204,159.729354167871,658.550508094396,270.34105252,71.3268783354685,189.082341555615,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5815.88757693008,612.327177833617,765.408972292021,324.810714284802,2790,32.13377498336
350,447.063628623853,19924.285724824,56.8789048442756,23.849298699181,3.67476529133872,2,10.1282248965742,5,13.338962708812,0.658505318288027,18.9981581287778,4496977.9433812,5398532.94523553,3125466.44197847,2273066.50325707,0.3,0.2,0.1,0.4,1909786.36590144,16491.8792882048,1931.94084900171,2420.77711531044,730.654394881514,786.364664264724,1634.06929331823,154.01679755035,603.44430932224,270.34105252,66.0942985914565,188.982365641897,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4774.4659147536,642.406436619181,803.008045773976,371.350993026103,2790,30.0896120255403
350,447.063628623853,18954.1173067677,54.1042175235513,23.2603133090574,3.59467151666145,2,9.38378785127332,5,12.3952862388522,0.658505318288027,18.8379343903364,4277604.73788018,5135179.75735915,2972998.80689214,2162180.95046701,0.3,0.2,0.3,0.4,1651564.77071833,15501.5215563688,1793.71576936277,2420.77711531044,677.881513245506,748.003298046458,1559.07839245913,150.378545039055,569.914797341163,270.34105252,62.8700625978843,188.920850601939,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4128.91192679582,662.595750398874,828.244687998593,401.614976324188,2790,28.8326593032711
350,447.063628623853,17746.2543044352,50.6562615776277,22.5069459451139,3.49232240722768,2,8.48719492500094,5,11.25632615975,0.658505318288027,18.6161681699628,4005001.35564173,4807924.79668875,2783535.40860927,2024389.38807947,0.3,0.3,0.1,0.4,1327156.87710209,14269.0941378434,1626.66987797177,2420.77711531044,614.441719823282,700.333765796048,1465.59859195255,145.71895291256,528.884552040125,270.34105252,58.8634764928251,188.844607219949,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3317.89219275523,687.160166591814,858.950208239768,438.690979429466,2790,27.2235904521896
350,447.063628623853,16987.4776326001,48.4782143923685,22.0177688225598,3.42592963458381,2,7.93706200279545,5,10.5560061233373,0.658505318288027,18.4627513050833,3832799.90101509,4601200.36136266,2663852.84078891,1937347.52057375,0.3,0.3,0.3,0.4,1122132.97073764,13493.6934260232,1523.85608791236,2420.77711531044,575.07298533546,670.221342120884,1406.36979466419,142.689719739679,503.175663466299,270.34105252,56.332546943409,188.79645811776,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2805.33242684409,703.784206576927,879.730258221158,463.177412693163,2790,26.215006934619
250,447.063628623853,29557.7808169098,118.139106295412,34.3713698149218,5.11275456273786,2,31.9580693076661,6,40.6324835279953,0.470360941634305,19.5709611089455,3760756.73339933,4514713.96566546,2613781.76959579,1900932.19606967,0.1,0.2,0.3,0.4,3582439.93759315,26112.6837583343,4727.65627149427,2420.77711531044,2261.25220983125,1166.65405963118,1381.54732117481,218.426628629194,1452.26524183642,270.34105252,137.279741728406,189.65603914684,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,8956.09984398286,655.097058575506,818.871323219382,301.232903567339,2790,41.9760374117608
250,447.063628623853,26572.9056671008,106.19878735815,32.5881554185182,4.86839701449717,2,27.0858970451629,6,34.5863045409568,0.470360941634305,19.4014008828489,3380657.06741779,4058411.8456396,2349606.85800187,1708804.98763773,0.1,0.3,0.3,0.4,2893540.02686942,23097.275104178,4227.38777400066,2420.77711531044,1920.62535618677,1048.73757849616,1250.13248325315,207.580498984351,1274.25784324922,270.34105252,123.404878854775,189.452223100309,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,7233.85006717355,685.630562922828,857.038203653535,361.92267137596,2790,38.3863873909476
250,447.063628623853,27912.0557321064,111.554267249772,33.3997406052461,4.97958726556911,2,29.2338290607692,6,37.2538092219195,0.470360941634305,19.4841896456359,3551139.62560341,4263072.77983603,2468094.76727349,1794978.01256254,0.3,0.2,0.3,0.4,3204832.68448659,24451.4975365784,4450.95606810644,2420.77711531044,2070.80190329959,1101.62548125822,1309.1716234354,212.519996840011,1353.32511821652,270.34105252,129.628041695666,189.541191631038,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,8012.08171121648,670.558195528002,838.197744410003,333.408751872939,2790,40.0086867619099
250,447.063628623853,25290.0064112637,101.061859784903,31.7902280244894,4.75911858904902,2,25.0826736873114,6,32.0953001384327,0.470360941634305,19.3108156715063,3217131.74912256,3862102.94012312,2235954.33375549,1626148.60636763,0.3,0.3,0.3,0.4,2593476.83360512,21800.3907524065,4014.25566258876,2420.77711531044,1780.22517371652,998.008100826572,1193.34492374922,202.718846204619,1199.50067910487,270.34105252,117.435677693143,189.36320363093,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6483.6920840128,699.61565885715,874.519573571438,388.776559781836,2790,36.8152968888551
300,447.063628623853,27208.2873002169,90.6241300121716,30.1038419495206,4.52831168376398,2,20.8738034871879,6,26.8380344720035,0.564433129961166,19.954456659006,4709126.16937475,5653212.68832503,3867987.62885397,1785225.05947106,0.1,0.1,0.1,0.3,3445469.48987357,23851.3369435947,3700.94456857602,2420.77711531044,1486.13173412401,1073.92168734328,1822.6600954221,192.426093616323,1044.98358070479,270.34105252,105.306850140914,189.442208104273,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,8613.67372468392,566.950356622213,708.687945777767,232.804505410815,2790,39.0964030603377
300,447.063628623853,24237.7065572781,80.7288150379271,28.4128166569116,4.2971048335568,2,17.4374352186705,6,22.5413019495566,0.564433129961166,19.6946697927808,4194933.24202569,5035934.26413648,3445639.23335654,1590295.03077994,0.1,0.1,0.3,0.3,2896702.79458997,20881.7717699892,2807.0752957938,2420.77711531044,1245.21904838941,956.656889264719,1634.32694475681,182.07950463662,909.752375946516,270.34105252,93.8083182272842,189.250005620028,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,7241.75698647493,565.93478728895,707.418484111188,263.455011463746,2790,35.5271108630766
300,447.063628623853,22280.2715420725,74.2068083920452,27.2409266347614,4.13704062029662,2,15.3189176976418,6,19.8852346786485,0.564433129961166,19.4776116053958,3856028.44736632,4629085.77114805,3167269.21183814,1461816.55930991,0.1,0.2,0.1,0.3,2413845.21171073,18893.9451016794,2478.40037639427,2420.77711531044,1096.34192143533,879.367942648125,1509.56354609638,174.893438774162,823.564401181061,270.34105252,86.2296305600626,189.124414434086,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,6034.61302927683,596.326440393104,745.40805049138,313.480470241397,2790,33.0699451079094
300,447.063628623853,21094.6440498299,70.2340214596194,26.5017021075288,4.03615176640779,2,14.0768616696279,6,18.3245910957435,0.564433129961166,19.326265334544,3649589.44589592,4381259.83901071,2997704.10037575,1383555.73863496,0.1,0.2,0.3,0.3,2118004.28716592,17688.1989023398,2284.70821303111,2420.77711531044,1008.2139245065,832.288618548831,1433.29212508122,170.353525250001,771.824103522945,270.34105252,81.6131815185263,189.048092086823,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5295.01071791479,616.445147490062,770.556434362578,345.479152349963,2790,31.5707117883088
300,447.063628623853,18783.9940120273,62.5394524888809,25.0078892529699,3.83249236782097,2,11.7826855921237,6,15.4341700085548,0.564433129961166,18.9738881028968,3249754.47813075,3901265.88010894,2669287.18112717,1231978.69898177,0.1,0.3,0.3,0.3,1527524.41604908,15334.6106280852,1924.20994861525,2420.77711531044,846.661957272775,741.104773448151,1284.91508996345,161.162149347947,674.326037652612,270.34105252,72.6719555846425,188.901275198591,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3818.81104012269,659.383383942065,824.229229927581,411.164763148776,2790,28.5750909850787
300,447.063628623853,23854.7303866396,79.4526361660364,28.1873439979783,4.26629716938667,2,17.0150066044539,6,22.0122176675782,0.564433129961166,19.6552390424237,4128618.8142721,4956325.10716939,3391169.81016853,1565155.29700086,0.3,0.1,0.1,0.3,2803639.72332218,20494.7824977711,2741.82949213596,2420.77711531044,1215.54592334053,941.533528780982,1609.95595464295,180.697929283366,892.726778266772,270.34105252,92.3253756909294,189.221806445065,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,7009.09930830546,569.947888868527,712.434861085659,271.385428997448,2790,35.0436114741277
