W_S,W_S_max,WTO,S,b,c_root,S_vert,S_orizz,CL_crociera,CD,Cd0,Cdi,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_battery,W_fuel,V_fuel,W_block_fuel,W_payload,ADP,flight_cost,electricity_cost,maintenance_cost,DOC,PREE,CO2
280,398.769718124363,21985.4629838108,78.4575232125897,29.3774191401914,3.95091494364444,15.6915046425179,23.5372569637769,0.527002128150666,0.0257291989970026,0.0174625651839427,0.00826663381305989,20.4826480689143,3384041.04669676,4062474.24573441,2351958.77384624,1710515.47188817,0.1,0.15,0.4,0.4,1608580.11124394,17713.1694774393,3468.46723483127,2185.31150416717,1223.88685887092,867.757017075098,1251.30597620257,187.98467349258,888.800562310729,3732.28244874743,552.293506371523,690.366882964403,149.3362111694,3720,25.658923051251,1882.75067696474,804.290055621968,666.835055745528,0.309255306467634,0.622755855875471,471.902427295306
280,398.769718124363,21624.7645694744,77.178661122976,29.1370086376885,3.92212705794067,15.4357322245952,23.1535983368928,0.527002128150666,0.0258163240671831,0.0175496902541233,0.00826663381305989,20.4135231173587,3328880.9852124,3996255.68452869,2313621.71209556,1682633.97243313,0.1,0.15,0.5,0.4,1515765.88799798,17343.3949973658,3384.40626535545,2185.31150416717,1203.93743347872,853.61225881122,1232.16932571791,186.513721370773,874.645773770165,3516.93172173444,561.369572108603,701.711965135754,163.658034370397,3720,25.2662421647136,1885.92043051224,757.88294399899,659.706913955127,0.308775168634468,0.568258077629839,517.159388610455
280,398.769718124363,21264.0559847155,75.8626102543141,28.8875182872717,3.89225881008015,15.1725220508628,22.7587830762942,0.527002128150666,0.0259087866172093,0.0176421528041494,0.00826663381305989,20.3406719093752,3272116.89202244,3928111.51503295,2274169.82449276,1653941.69054019,0.1,0.15,0.6,0.4,1424914.85828902,16974.4394099082,3298.68730006286,2185.31150416717,1183.40788707185,839.056186170942,1212.4574810051,184.986649354402,860.079369850754,3306.13606333782,569.616574807236,712.020718509045,177.337625194108,3720,24.8725176096041,1888.78106935203,712.45742914451,652.559433668375,0.308255190644141,0.524423398013846,560.386895613382
280,398.769718124363,21966.7953509256,78.3913633998849,29.3650301787472,3.94943127442377,15.678272679977,23.5174090199655,0.527002128150666,0.0257336424480096,0.0174670086349497,0.00826663381305989,20.4791113117929,3381187.43224824,4059048.53811313,2349975.46943392,1709073.06867921,0.1,0.2,0.3,0.4,1603818.8208414,17694.1245852836,3464.10901095757,2185.31150416717,1222.85480837992,867.025261207674,1250.316407009,187.908884588638,888.068287762656,3721.23514033018,552.670765642027,690.838457052534,149.987419333189,3720,25.638728944703,1882.87243441301,801.909410420701,666.468327631355,0.309225592433159,0.620052004451157,473.960245092877
280,398.769718124363,21606.7482212641,77.1147557658138,29.1249431488536,3.9206824499413,15.4229511531628,23.1344267297442,0.527002128150666,0.0258207470977843,0.0175541132847244,0.00826663381305989,20.4100263309534,3326124.61026089,3992946.71099747,2311705.99057748,1681240.72041999,0.1,0.2,0.4,0.4,1511159.66741598,17325.0144429663,3380.23008311709,2185.31150416717,1202.94055104298,852.905438633753,1231.21259104826,186.439884616779,873.93845214058,3506.2442116048,561.733778297851,702.167222872314,164.287003665948,3720,25.2466820123611,1886.03786171039,755.579833707989,659.351930676858,0.308746354446972,0.566082513678934,519.146931584395
280,398.769718124363,21246.7627746798,75.8014635877793,28.8758740034925,3.89086496583138,15.1602927175559,22.7404390763338,0.527002128150666,0.0259131541164285,0.0176465203033686,0.00826663381305989,20.3372436169998,3269479.50530732,3924945.38452259,2272336.80156571,1652608.58295688,0.1,0.2,0.5,0.4,1420467.58395121,16956.7909605105,3294.72414036048,2185.31150416717,1182.45403843413,838.379878713282,1211.54115677806,184.915363283572,859.402582148788,3295.81734570619,569.971814169319,712.464767711649,177.946149569601,3720,24.8536705785849,1888.89575053252,710.233791975604,652.217660736927,0.308227645255832,0.522630021638227,562.309832639941
280,398.769718124363,20912.8859336993,74.6202916963024,28.6500123675248,3.86383201847371,14.9240583392605,22.3860875088907,0.527002128150666,0.0259988080876471,0.0177321742745872,0.00826663381305989,20.2702418654747,3218533.03133909,3863785.15166757,2236928.24570228,1626856.90596529,0.1,0.2,0.6,0.4,1333823.35924027,16614.3312210084,3218.34565830267,2185.31150416717,1164.02851724951,825.315632381959,1193.83223116253,183.532392040094,846.329054917276,3094.78245977572,578.554712690871,723.193390863588,191.37388659926,3720,24.4873551664112,1891.8987178295,666.911679620137,645.578018653573,0.30778653007341,0.485959718186335,604.741481653662
280,398.769718124363,21212.268596606,75.6794867181817,28.8526316633336,3.8880828580275,15.1358973436363,22.7038460154545,0.527002128150666,0.0259218858346194,0.0176552520215595,0.00826663381305989,20.3303930706631,3264218.38162454,3918629.50975335,2268680.24248878,1649949.26726457,0.1,0.3,0.3,0.4,1411595.22767025,16921.5878939574,3286.8229528624,2185.31150416717,1180.55127778513,837.030764076036,1209.71312565555,184.773070362588,858.052509447427,3275.23140199409,570.680702648593,713.350878310741,179.160310419982,3720,24.8160666686491,1889.12462636089,705.797613835124,651.535784349191,0.30817269796576,0.519088182990933,566.146580927144
280,398.769718124363,20879.5296687512,74.5022210968225,28.6273371459004,3.86111839839563,14.9004442193645,22.3506663290467,0.527002128150666,0.0260075070114042,0.0177408731983443,0.00826663381305989,20.2634619273419,3213440.39345444,3857671.54076163,2233388.78675673,1624282.7540049,0.1,0.3,0.4,0.4,1325226.0450135,16580.2899822112,3210.75576969087,2185.31150416717,1162.18669189987,824.009723468619,1192.06116675337,183.393523168075,845.02221786106,3074.83467802046,579.239686540016,724.04960817502,192.548241833367,3720,24.450864799545,1892.11961040395,662.613022506752,644.916780982414,0.307733117844087,0.482995841013615,608.452444193439
280,398.769718124363,20557.6735087042,73.3623760914487,28.407501421384,3.83481313356945,14.6724752182897,22.0087128274346,0.527002128150666,0.0260928065592471,0.0178261727461872,0.00826663381305989,20.1972189903773,3164276.43661367,3798651.18441017,2199219.10676378,1599432.07764639,0.1,0.3,0.5,0.4,1241499.29167178,16250.1296428432,3137.66027613469,2185.31150416717,1144.40584353627,811.402577434156,1174.95519558481,182.04694129483,832.40610768693,2880.56900868662,587.543865860957,734.429832326197,205.52982498116,3720,24.096351817179,1895.02622671434,620.749645835892,638.4959150249,0.30730685237763,0.452489073099365,649.474246940467
