W_S,W_S_max,WTO,S,b,c_root,S_vert,S_orizz,CL_crociera,CD,Cd0,Cdi,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_battery,W_fuel,V_fuel,W_block_fuel,W_payload,ADP,flight_cost,electricity_cost,maintenance_cost,DOC,PREE,CO2
280,398.769718124363,22299.0678350562,79.5814278062073,28.2101803975457,4.20062599468157,15.9162855612415,23.8744283418622,0.527002128150666,0.0265008411552732,0.0174305291570043,0.0090703119982689,19.886241537122,3432517.45943117,4120669.21900501,2385650.60047658,1735018.61852842,0.1,0.1,0.3,0.4,1848589.37262776,18033.6999872881,3100.36002930486,2263.63677369088,1241.419047072,880.187886946686,1268.10936270093,180.837880541502,901.240239733047,4289.16012461708,545.367847768169,681.709809710212,116.13118100612,3720,25.9983753357671,1870.20427344463,924.294686313879,673.002723616044,0.308481589458286,0.800818515701646,366.974531979338
280,398.769718124363,21543.7610820597,76.866546259766,27.7248167279364,4.13681075714224,15.3733092519532,23.0599638779298,0.527002128150666,0.026687578891666,0.0176172668933971,0.0090703119982689,19.7470939679447,3315418.80255434,3980094.60090557,2304265.29526112,1675829.30564445,0.1,0.2,0.3,0.4,1646420.1519613,17259.3438808138,2944.29886586552,2263.63677369088,1199.06864252153,850.160137122508,1227.49619201141,177.862283956656,871.191202769128,3820.08020208413,564.417201245814,705.521501557267,147.06996289748,3720,25.1765221433561,1877.29318053748,823.210075980653,658.076120917923,0.307530906009869,0.632352100780965,464.741082756036
280,398.769718124363,20854.2221322207,74.4244377211764,27.2808426778163,4.07846883654016,14.8848875442353,22.3273313163529,0.527002128150666,0.0268662103350923,0.0177958983368234,0.0090703119982689,19.6157970021661,3210085.42983643,3853643.97339308,2231057.03722757,1622586.93616551,0.1,0.3,0.3,0.4,1458750.22208321,16551.3567660218,2806.08931012188,2263.63677369088,1160.97332130909,823.14940769906,1190.89432546945,175.138425764174,844.161290601441,3384.64202866296,582.865366198954,728.581707748692,176.189162257007,3720,24.4201195409798,1884.15333700486,729.375111041603,644.362746630028,0.306699636070528,0.527841774196876,556.757752732143
280,398.769718124363,20198.3689218454,72.0596155765848,26.8439221382765,4.02108481309285,14.411923115317,21.6178846729755,0.527002128150666,0.0270497770837241,0.0179794650854552,0.0090703119982689,19.4826791555248,3108085.58485342,3731195.17989606,2160165.63046614,1571029.54942992,0.1,0.4,0.3,0.4,1281738.29879133,15878.758164426,2674.3976226048,2263.63677369088,1124.08361809363,796.993528768758,1155.38574980249,172.455937268832,817.986804967225,2973.93292570731,599.610757419405,749.513446774256,203.308783878772,3720,23.6958659406076,1890.38413851316,640.869149395665,631.245182331806,0.305864297250639,0.457432277276586,642.455757056921
280,398.769718124363,19597.376651048,69.9333776834357,26.4449196791058,3.96870918698383,13.9866755366871,20.9800133050307,0.527002128150666,0.0272245717615578,0.0181542597632889,0.0090703119982689,19.3575911043278,3016376.38972675,3621100.10771518,2096426.3781509,1524673.72956429,0.1,0.5,0.3,0.4,1116426.05410656,15261.3116420565,2557.67283571225,2263.63677369088,1090.91567562357,773.476513179039,1123.40280043324,170.004570031225,794.453033805432,2590.36981617534,616.065008991496,770.08126123937,229.062422355812,3720,23.026955934128,1896.49943965657,558.213027053281,619.154396615632,0.305139493103388,0.406002866133754,723.837254644365
280,398.769718124363,21420.3868979662,76.4299341380027,27.6459642873969,4.12644663981297,15.2859868276005,22.9289802414008,0.527002128150666,0.0267187450650242,0.0176484330667553,0.0090703119982689,19.7240599013211,3296586.78643871,3957487.13858188,2291176.76444214,1666310.37413974,0.3,0.1,0.3,0.4,1613008.9664121,17132.9614213474,2919.44979919063,2263.63677369088,1192.25777447002,845.331024272983,1220.95722508748,177.378651528852,866.358662725914,3742.5584295933,567.425476618796,709.281845773495,151.993046494175,3720,25.0418808492609,1878.38699132235,806.504483206052,655.633610121126,0.307367313693607,0.611870096330781,480.298026921594
280,398.769718124363,20738.9622107541,74.0157949369993,27.2058440297299,4.06861647286757,14.8031589873999,22.2047384810998,0.527002128150666,0.0268971584177094,0.0178268464194405,0.0090703119982689,19.5932269114228,3192459.79116639,3832484.74329698,2218806.95664562,1613677.78665136,0.3,0.2,0.3,0.4,1427423.74787891,16433.2816880196,2783.19134044788,2263.63677369088,1154.59875692,818.629652851702,1184.76306749423,174.678104244051,839.638322686737,3311.95727455181,585.680522734516,732.100653418145,180.798331082799,3720,24.2934241262829,1885.17597776521,713.711873939453,642.067557019446,0.306545280608139,0.514385279128543,571.322726221643
280,398.769718124363,20091.0822756488,71.6803589421654,26.7731878830604,4.01179776577447,14.3360717884331,21.5041076826496,0.527002128150666,0.0270802537406399,0.018009941742371,0.0090703119982689,19.4607529603677,3091727.43377299,3711557.54354501,2148796.47257869,1562761.07096632,0.3,0.3,0.3,0.4,1252373.83170651,15768.8062631091,2653.47081266052,2263.63677369088,1118.16745872485,792.798801518318,1149.68495911099,172.021482012237,813.789090838068,2905.80048744613,602.276012539711,752.845015674638,207.63936349396,3720,23.5770702955289,1891.35140852714,626.186915853257,629.096490665732,0.305720995179877,0.447891952831504,656.140388640912
280,398.769718124363,19496.5979819976,69.5764329673086,26.3773450080384,3.95984168320884,13.9152865934617,20.8729298901926,0.527002128150666,0.0272548815017952,0.0181845695035263,0.0090703119982689,19.3360638209325,3000980.59947853,3602617.76648083,2085726.07533101,1516891.69114982,0.3,0.4,0.3,0.4,1088760.57423007,15158.0290267131,2538.2598045263,2263.63677369088,1085.34756781793,769.52856862675,1118.02820628697,169.589248341634,790.502273970979,2526.17942599369,618.56895528452,773.21119410565,233.135369231233,3720,22.914603915549,1897.40716326399,544.380287115036,617.125250598722,0.305003468718532,0.398909870718753,736.707766770697
280,398.769718124363,18926.4845848128,67.5107961843665,25.9828397571102,3.90808931342048,13.5021592368733,20.2532388553099,0.527002128150666,0.0274360929701464,0.0183657809718775,0.0090703119982689,19.2083518861124,2911885.26005388,3495660.57629518,2023803.49153931,1471857.08475586,0.3,0.5,0.3,0.4,933848.605475508,14573.2651939107,2426.85427861468,2263.63677369088,1053.12496365805,746.68185248897,1086.8940523815,167.163635180281,767.639252147421,2166.747391467,633.219390902176,791.52423862772,256.866522462515,3720,22.2754466673085,1902.85690521166,466.924302737754,605.585838278757,0.304264814256708,0.362055744393751,811.698210981546
